strategy,ticker,entry_date,entry_price,entry_shares,entry_value,entry_commission,exit_date,exit_price,exit_value,exit_commission,holding_days,pnl_usd,pnl_pct,total_commissions,exit_reason
APPROACH_D,LLY,2022-11-01,343.8506774902344,1.7449434864558044,600.0,1.6,2022-11-03,352.72540283203125,615.4858941792527,1.6154858941792527,2,12.270408285073358,2.039629036747566,3.2154858941792526,
APPROACH_D,JPM,2022-11-03,118.13656616210938,5.078867784058223,600.0,1.6,2022-11-04,121.36859893798828,616.4150671424317,1.6164150671424315,1,13.19865207528926,2.1939248795361137,3.2164150671424316,
APPROACH_D,ORCL,2022-11-02,72.38198852539062,8.289355020821624,600.0,1.6,2022-11-04,73.22991943359375,607.0288003312234,1.6070288003312234,2,3.8217715308920788,0.635267874150944,3.2070288003312237,
APPROACH_D,MCD,2022-11-01,254.7459716796875,2.355287489116523,600.0,1.6,2022-11-04,256.3045654296875,603.6709363599903,1.6036709363599901,3,0.4672654236302378,0.07767044940662197,3.2036709363599902,
APPROACH_D,SCHW,2022-11-02,75.563720703125,7.94031837523303,600.0,1.6,2022-11-04,75.6785888671875,600.9120897938348,1.6009120897938347,2,-2.2888222959591076,-0.38045583376979847,3.200912089793835,
APPROACH_D,TJX,2022-11-01,68.75413513183594,8.726747836322877,600.0,1.6,2022-11-04,68.20801544189453,595.2341511774305,1.5952341511774306,3,-7.961082973747011,-1.3233183134552877,3.1952341511774307,
APPROACH_D,DE,2022-11-01,372.9920654296875,1.6086133073871127,600.0,1.6,2022-11-04,379.11407470703125,609.8479455914825,1.6098479455914825,3,6.63809764589098,1.1034071884792187,3.2098479455914823,
APPROACH_D,GD,2022-11-01,234.50250244140625,2.558608090546575,600.0,1.6,2022-11-04,233.98641967773438,598.6795464654775,1.5986795464654775,3,-4.519133080988013,-0.7511856850046563,3.1986795464654776,
APPROACH_D,ITW,2022-11-01,199.01730346679688,3.0148132325594554,600.0,1.6,2022-11-04,200.75283813476562,605.2323128825578,1.6052323128825579,3,2.027080569675263,0.3369482329912339,3.2052323128825577,
APPROACH_D,APD,2022-10-27,230.99884033203125,2.5974156369684662,600.0,1.6,2022-11-04,256.0408630371094,665.0445413554893,1.6650445413554893,8,61.77949681413372,10.269198273625952,3.2650445413554894,
APPROACH_D,SLB,2022-10-27,48.15154266357422,12.460659966640888,600.0,1.6,2022-11-04,49.4745979309082,616.486141803322,1.616486141803322,8,13.269655661518641,2.205727337353497,3.216486141803322,
APPROACH_D,WMT,2022-11-01,45.45504379272461,13.199855284179357,600.0,1.6,2022-11-07,45.69886016845703,603.218340875581,1.6032183408755811,6,0.015122534705369617,0.002513719199695747,3.203218340875581,
APPROACH_D,ABBV,2022-10-28,132.2506866455078,4.536838448395159,600.0,1.6,2022-11-07,132.689697265625,601.9917202606015,1.6019917202606015,10,-1.2102714596591113,-0.2011754420975916,3.201991720260602,
APPROACH_D,IBM,2022-11-01,123.08259582519531,4.874775316342316,600.0,1.6,2022-11-07,123.20726776123047,600.6077476764248,1.6006077476764249,6,-2.592860071251721,-0.4309940278011504,3.200607747676425,
APPROACH_D,PEP,2022-11-01,164.29730224609375,3.651916323624634,600.0,1.6,2022-11-07,163.79742431640625,598.1744876287546,1.5981744876287545,6,-5.023686858874157,-0.8350543315947735,3.1981744876287546,
APPROACH_D,BSX,2022-11-01,42.7599983215332,14.031805976424707,600.0,1.6,2022-11-07,41.959999084472656,588.7745659242786,1.5887745659242785,6,-14.4142086416457,-2.3959788300607876,3.1887745659242785,
APPROACH_D,NOC,2022-11-01,510.0301513671875,1.176401039020221,600.0,1.6,2022-11-08,514.83642578125,605.6541062145194,1.6056541062145193,7,2.4484521083048776,0.40699004459855015,3.2056541062145194,
APPROACH_D,ORCL,2022-11-09,72.90231323242188,8.230191517889473,600.0,1.6,2022-11-10,74.3572769165039,611.9746297715692,1.6119746297715691,1,8.762655141797609,1.4565583679849747,3.2119746297715692,
APPROACH_D,WMT,2022-11-09,44.74285888671875,13.409961163167896,600.0,1.6,2022-11-11,45.74057388305664,613.3793193528013,1.6133793193528012,2,10.165940033448464,1.6898171598152367,3.2133793193528013,
APPROACH_D,JPM,2022-11-09,120.4955825805664,4.979435653575306,600.0,1.6,2022-11-11,125.6594009399414,625.7129012472586,1.6257129012472586,2,22.487188346011294,3.737896999004537,3.2257129012472587,
APPROACH_D,XOM,2022-11-09,98.29389953613281,6.104142808775637,600.0,1.6,2022-11-11,102.85206604003906,627.8236992860213,1.6278236992860213,2,24.595875586735247,4.088410170667428,3.2278236992860214,
APPROACH_D,BAC,2022-11-09,33.73469924926758,17.785841088031244,600.0,1.6,2022-11-11,35.48054885864258,631.0514037159452,1.6310514037159451,2,27.82035231222926,4.624393668921087,3.231051403715945,
APPROACH_D,TJX,2022-11-09,67.4227066040039,8.899079111789453,600.0,1.6,2022-11-11,71.0978775024414,632.7056365745416,1.6327056365745416,2,29.47293093796702,4.899090913890794,3.2327056365745417,
APPROACH_D,COP,2022-11-09,113.50373077392578,5.286169854584487,600.0,1.6,2022-11-11,121.38719940185547,641.6733542105244,1.6416733542105244,2,38.43168085631385,6.388244823190465,3.2416733542105245,
APPROACH_D,EMR,2022-11-09,85.30081176757812,7.033930716097279,600.0,1.6,2022-11-11,90.3363265991211,635.4194624449535,1.6354194624449536,2,32.18404298250857,5.34974118725209,3.2354194624449537,
APPROACH_D,ITW,2022-11-09,197.45907592773438,3.038604314240722,600.0,1.6,2022-11-11,211.27801513671875,641.9902882986502,1.6419902882986501,2,38.748298010351505,6.4408740043802375,3.24199028829865,
APPROACH_D,SPG,2022-11-09,95.7490234375,6.2663824492335305,600.0,1.6,2022-11-11,101.9219970703125,638.6822136322376,1.6386822136322374,2,35.44353141860529,5.891544451230932,3.2386822136322375,
APPROACH_D,SLB,2022-11-09,49.4466438293457,12.134291703816523,600.0,1.6,2022-11-11,51.07716369628906,619.7852036943589,1.619785203694359,2,16.565418490664456,2.7535602544322564,3.219785203694359,
APPROACH_D,OXY,2022-11-09,64.87983703613281,9.247865398703894,600.0,1.6,2022-11-11,70.99246215820312,656.5287343616423,1.6565287343616424,2,53.27220562728064,8.855087371555957,3.2565287343616425,
APPROACH_D,HAL,2022-11-09,34.48918914794922,17.396755760947688,600.0,1.6,2022-11-11,36.29750061035156,631.4587528511357,1.6314587528511357,2,28.227294098284574,4.692036917932941,3.231458752851136,
APPROACH_D,GD,2022-11-14,227.84963989257812,2.633315550917156,600.0,1.6,2022-11-15,230.96495056152344,608.2035960304718,1.6082035960304717,1,4.995392434441328,0.8303511360441038,3.208203596030472,
APPROACH_D,WMT,2022-11-14,44.39638900756836,13.514612638827824,600.0,1.6,2022-11-16,47.63974380493164,643.8326837366487,1.6438326837366488,2,40.588851052912105,6.746816996827144,3.243832683736649,
APPROACH_D,PEP,2022-11-09,162.28858947753906,3.6971175973098265,600.0,1.6,2022-11-16,162.08865356445312,599.2608134173958,1.5992608134173958,7,-3.9384473960216155,-0.65466213364721,3.199260813417396,
APPROACH_D,NEE,2022-11-14,74.96208953857422,8.00404582760797,600.0,1.6,2022-11-16,77.40390014648438,619.5443640080522,1.6195443640080522,2,16.324819644044055,2.71356709508711,3.219544364008052,
APPROACH_D,TJX,2022-11-14,70.28973388671875,8.536097191191246,600.0,1.6,2022-11-16,76.02373504638672,648.9459911933292,1.648945991193329,2,45.69704520213588,7.595918417908225,3.248945991193329,
APPROACH_D,BSX,2022-11-14,42.2400016784668,14.204544890107552,600.0,1.6,2022-11-16,42.97999954223633,610.511332874498,1.610511332874498,2,7.300821541623463,1.2135674105092193,3.210511332874498,
APPROACH_D,NOC,2022-11-11,468.9330749511719,1.2795002785045086,600.0,1.6,2022-11-16,480.76348876953125,615.1370177754145,1.6151370177754145,5,11.921880757639087,1.9816956046607523,3.2151370177754144,
APPROACH_D,MCD,2022-11-10,257.4805908203125,2.330272732746372,600.0,1.6,2022-11-17,255.12855529785156,594.5191157555585,1.5945191157555585,7,-8.675403360197151,-1.4420550798200051,3.1945191157555586,
APPROACH_D,AMGN,2022-11-11,259.0262451171875,2.316367593285965,600.0,1.6,2022-11-17,262.896728515625,608.965462314492,1.608965462314492,6,5.75649685217752,0.956864503353976,3.208965462314492,
APPROACH_D,DE,2022-11-16,389.96673583984375,1.538592769221258,600.0,1.6,2022-11-17,396.2901611328125,609.7291764324725,1.6097291764324724,1,6.519447256040053,1.083684716761977,3.2097291764324725,
APPROACH_D,ABBV,2022-11-17,136.3272247314453,4.401175195797877,600.0,1.6,2022-11-18,138.85379028320312,611.1198576369538,1.6111198576369539,1,7.90873777931688,1.3146173170407047,3.211119857636954,
APPROACH_D,GE,2022-11-17,52.40243148803711,11.449850378354549,600.0,1.6,2022-11-18,52.45766830444336,600.6324532832282,1.6006324532832283,1,-2.568179170055032,-0.42689148438414765,3.2006324532832284,
APPROACH_D,SCHW,2022-11-09,75.13945007324219,7.985152931185282,600.0,1.6,2022-11-18,76.61786651611328,611.8053813923046,1.6118053813923048,9,8.59357601091233,1.428453459260693,3.211805381392305,
APPROACH_D,BA,2022-11-14,173.5500030517578,3.4572168795702183,600.0,1.6,2022-11-18,173.88999938964844,601.1754410783475,1.6011754410783476,4,-2.025734362730873,-0.3367244618901052,3.2011754410783477,
APPROACH_D,BMY,2022-11-11,66.50972747802734,9.021236783720404,600.0,1.6,2022-11-18,67.81436157226562,611.7694130802381,1.6117694130802382,7,8.55764366715789,1.4224806627589577,3.2117694130802383,
APPROACH_D,SPG,2022-11-14,99.65801239013672,6.0205896707145525,600.0,1.6,2022-11-18,99.97175598144531,601.8889214250854,1.6018889214250853,4,-1.3129674963396383,-0.21824592691815797,3.2018889214250854,
APPROACH_D,DD,2022-11-16,65.08612823486328,9.21855418768958,599.9999999999999,1.6,2022-11-18,65.3215103149414,602.1698824600112,1.6021698824600112,2,-1.0322874224486895,-0.17159032952936995,3.2021698824600113,
APPROACH_D,BAC,2022-11-15,34.824703216552734,17.229148982806276,600.0,1.6,2022-11-21,34.46445083618164,593.7931580671758,1.5937931580671758,6,-9.400635090891456,-1.5626055669699892,3.1937931580671757,
APPROACH_D,WFC,2022-11-09,42.72698211669922,14.042648702902392,600.0,1.6,2022-11-21,43.53560256958008,611.3551729537877,1.6113551729537878,12,8.143817780833842,1.3536931151651999,3.211355172953788,
APPROACH_D,CAT,2022-11-15,222.88916015625,2.6919209511103515,600.0,1.6,2022-11-21,220.58985900878906,593.8104630682378,1.593810463068238,6,-9.38334739483048,-1.5597319472790026,3.193810463068238,
APPROACH_D,TJX,2022-11-18,75.19635009765625,7.979110677855906,600.0,1.6,2022-11-21,76.00447845458984,606.448145601887,1.6064481456018869,3,3.24169745628501,0.538845986749503,3.206448145601887,
APPROACH_D,LOW,2022-11-18,197.8280792236328,3.0329364888678714,600.0,1.6,2022-11-21,198.14852905273438,600.9719039795336,1.6009719039795336,3,-2.2290679244458715,-0.3705232587177313,3.200971903979534,
APPROACH_D,CVS,2022-11-09,88.77662658691406,6.758535698724576,600.0,1.6,2022-11-21,87.2874984741211,589.9356744897144,1.5899356744897144,12,-13.254261184775373,-2.2031684150225024,3.1899356744897145,
APPROACH_D,COST,2022-11-17,501.0572204589844,1.1974680246108038,600.0,1.6,2022-11-22,511.2740173339844,612.2342875717561,1.6122342875717561,5,9.02205328418438,1.49967641027001,3.212234287571756,
APPROACH_D,BLK,2022-11-16,674.9501953125,0.8889544801482748,600.0,1.6,2022-11-22,680.9102783203125,605.2982424918505,1.6052982424918505,6,2.092944249358652,0.3478963180449887,3.2052982424918506,
APPROACH_D,EMR,2022-11-18,88.68936157226562,6.765185692661793,600.0,1.6,2022-11-22,90.88530731201172,614.8559807003919,1.614855980700392,4,11.641124719691447,1.9350273802678601,3.214855980700392,
APPROACH_D,JPM,2022-11-14,124.36845397949219,4.824374516217251,600.0,1.6,2022-11-23,126.75531768798828,611.5151244489524,1.6115151244489523,9,8.30360932450344,1.3802542095251729,3.2115151244489524,
APPROACH_D,ISRG,2022-11-17,260.7699890136719,2.3008782654377558,600.0,1.6,2022-11-23,264.45001220703125,608.4672853819073,1.6084672853819073,6,5.258818096525374,0.8741386463639252,3.208467285381907,
APPROACH_D,ADI,2022-11-21,151.02626037597656,3.972819021713927,600.0,1.6,2022-11-23,160.4725341796875,637.5283362517008,1.6375283362517008,2,34.290807915449136,5.6999348263712,3.237528336251701,
APPROACH_D,FCX,2022-11-18,34.82994079589844,17.226558136172766,600.0,1.6,2022-11-23,36.45930480957031,628.0683339065064,1.6280683339065063,5,24.840265572599833,4.129033506083749,3.2280683339065064,
APPROACH_D,LLY,2022-11-22,352.9269104003906,1.7000687176823905,600.0,1.6,2022-11-25,357.2006530761719,607.26565623052,1.60726565623052,3,4.058390574289433,0.6745994970560892,3.20726565623052,
APPROACH_D,BA,2022-11-22,172.5,3.4782608695652173,600.0,1.6,2022-11-25,178.36000061035156,620.3826108186141,1.6203826108186141,3,17.162228207795465,2.8527639973064267,3.220382610818614,
APPROACH_D,COP,2022-11-16,117.55773162841797,5.103875276332384,600.0,1.6,2022-11-28,112.6458511352539,574.9303745906407,1.5749303745906407,12,-28.244555783949977,-4.69490621408743,3.174930374590641,max_holding
APPROACH_D,XOM,2022-11-17,102.87025451660156,5.832589827054135,600.0,1.6,2022-11-28,99.91317749023438,582.7525826181952,1.5827525826181952,11,-20.430169964423044,-3.395972401001171,3.1827525826181953,max_holding
APPROACH_D,OXY,2022-11-18,68.05075073242188,8.816949020286678,600.0,1.6,2022-11-28,65.1663589477539,574.5684646800488,1.5745684646800489,10,-28.606103784631273,-4.755003953562379,3.174568464680049,max_holding
APPROACH_D,HAL,2022-11-18,34.39549255371094,17.444146178836036,600.0,1.6,2022-11-28,33.61782455444336,586.4342457421734,1.5864342457421734,10,-16.752188503568846,-2.784605801790034,3.1864342457421735,max_holding
APPROACH_D,JPM,2022-11-28,124.777099609375,4.808574665370084,600.0,1.6,2022-11-30,128.33419799804688,617.1045731939963,1.6171045731939964,2,13.887468620802338,2.308422310638686,3.2171045731939962,
APPROACH_D,XOM,2022-11-28,99.91317749023438,6.005213877405157,600.0,1.6,2022-11-30,101.3052978515625,608.359980512866,1.608359980512866,2,5.151620532353036,0.856319902319321,3.208359980512866,
APPROACH_D,ABBV,2022-11-28,141.94480895996094,4.226995015853274,600.0,1.6,2022-11-30,144.40869140625,610.4148188201123,1.6104148188201122,2,7.204404001292119,1.1975405587254186,3.2104148188201123,
APPROACH_D,BAC,2022-11-28,34.048770904541016,17.6217814640698,600.0,1.6,2022-11-30,34.96326446533203,616.1150056785583,1.6161150056785583,2,12.898890672879702,2.1440975187632483,3.2161150056785583,
APPROACH_D,GE,2022-11-28,52.451534271240234,11.439131539932603,600.0,1.6,2022-11-30,52.75837707519531,603.5100151965239,1.603510015196524,2,0.3065051813273385,0.05094833466212408,3.203510015196524,
APPROACH_D,IBM,2022-11-25,133.71560668945312,4.48713515837733,600.0,1.6,2022-11-30,134.19325256347656,602.1432615945845,1.6021432615945845,5,-1.058881667010155,-0.17601091539397523,3.2021432615945846,
APPROACH_D,CAT,2022-11-25,223.9438018798828,2.679243609170408,600.0,1.6,2022-11-30,224.6183624267578,601.8073120342134,1.6018073120342136,5,-1.3944952778208517,-0.23179775229734903,3.2018073120342136,
APPROACH_D,NOC,2022-11-23,497.1432189941406,1.2068956732709084,600.0,1.6,2022-11-30,509.2515563964844,614.613500021393,1.614613500021393,7,11.398886521371537,1.8947617223024495,3.214613500021393,
APPROACH_D,FCX,2022-11-25,35.60628890991211,16.85095578250424,600.0,1.6,2022-11-30,38.14617156982422,642.7994503949283,1.6427994503949281,5,39.55665094453332,6.575241180939713,3.2427994503949282,
APPROACH_D,EOG,2022-11-21,123.72743225097656,4.849369206845916,600.0,1.6,2022-11-30,125.55862426757812,608.8801261771297,1.6088801261771297,9,5.6712460509525044,0.9426938249588604,3.20888012617713,
APPROACH_D,SLB,2022-11-25,47.359580993652344,12.66903100516068,600.0,1.6,2022-11-30,48.030426025390625,608.4989565067502,1.6084989565067502,5,5.290457550243445,0.8793978640697216,3.2084989565067503,
APPROACH_D,ORCL,2022-11-28,78.42344665527344,7.650773149992052,600.0,1.6,2022-12-01,81.0443115234375,620.0516425631071,1.620051642563107,3,16.83159092054393,2.7978043418457332,3.2200516425631074,
APPROACH_D,MCD,2022-11-23,255.04457092285156,2.352529982618191,600.0,1.6,2022-12-01,256.6030578613281,603.6663872502849,1.6036663872502848,8,0.4627208630345194,0.07691503707355708,3.203666387250285,
APPROACH_D,PEP,2022-11-25,167.3422393798828,3.5854665398491705,600.0,1.6,2022-12-01,170.02316284179688,609.6123613685895,1.6096123613685895,6,6.402749007220905,1.0642867365726238,3.2096123613685896,
APPROACH_D,AMGN,2022-11-23,259.32794189453125,2.3136727790174656,600.0,1.6,2022-12-01,261.6522521972656,605.3776934774263,1.6053776934774264,8,2.172315783948875,0.36108972472554435,3.2053776934774265,
APPROACH_D,LOW,2022-11-25,198.80813598632812,3.0179851394072803,600.0,1.6,2022-12-01,203.05816650390625,612.8265289440783,1.6128265289440784,6,9.613702415134185,1.5980223429411875,3.2128265289440785,
APPROACH_D,DE,2022-11-30,423.16766357421875,1.4178777152587578,600.0,1.6,2022-12-01,423.94488525390625,601.1020052994448,1.601102005299445,1,-2.099096705854663,-0.3489190003082884,3.201102005299445,
APPROACH_D,ED,2022-12-02,88.4738540649414,6.781664553231615,600.0,1.6,2022-12-06,88.6646957397461,601.2942242213023,1.6012942242213022,4,-1.9070700029189993,-0.31699966803839746,3.2012942242213023,
APPROACH_D,AEP,2022-12-02,85.53194427490234,7.014922963420324,600.0,1.6,2022-12-07,86.92570495605469,609.7771238077279,1.6097771238077279,5,6.567346683920164,1.091646722726091,3.209777123807728,
APPROACH_D,JPM,2022-12-02,125.52938842773438,4.779757214745072,600.0,1.6,2022-12-08,123.41183471679688,589.8786073725363,1.5898786073725364,6,-13.311271234836227,-2.2126448196203836,3.1898786073725365,
APPROACH_D,ORCL,2022-12-05,76.5348892211914,7.839561879627947,600.0,1.6,2022-12-08,77.15156555175781,604.8344722531773,1.6048344722531773,3,1.6296377809240994,0.2708839396482878,3.2048344722531774,
APPROACH_D,LLY,2022-12-06,360.4182434082031,1.6647326015638197,600.0,1.6,2022-12-08,363.5965576171875,605.2910432817098,1.6052910432817098,2,2.0857522384280855,0.34670083750466846,3.2052910432817097,
APPROACH_D,CAT,2022-12-07,217.55897521972656,2.757872891219597,600.0,1.6,2022-12-08,219.4021759033203,605.0833131983607,1.6050833131983606,1,1.8782298851622272,0.3122057654857425,3.2050833131983607,
APPROACH_D,AMAT,2022-12-02,104.07464599609375,5.7650928740369665,600.0,1.6,2022-12-08,105.92772674560547,610.6831826240251,1.610683182624025,6,7.472499441401055,1.242104295445654,3.210683182624025,
APPROACH_D,AMGN,2022-12-02,261.2587585449219,2.2965737238502326,600.0,1.6,2022-12-08,261.313720703125,600.1262246483354,1.6001262246483354,6,-3.073901576312892,-0.5109543843605205,3.2001262246483355,
APPROACH_D,COST,2022-11-28,510.2840270996094,1.175815757765974,600.0,1.6,2022-12-08,462.7080383300781,544.0594027134881,1.5440594027134882,10,-59.084656689225426,-9.821252774139865,3.1440594027134883,max_holding
APPROACH_D,BLK,2022-12-08,657.5519409179688,0.9124754451524788,600.0,1.6,2022-12-12,662.9642333984375,604.9385839904111,1.6049385839904111,4,1.7336454064206919,0.2881724412268437,3.204938583990411,
APPROACH_D,WMT,2022-11-30,48.897308349609375,12.270614073684348,600.0,1.6,2022-12-12,47.664764404296875,584.875928918214,1.584875928918214,12,-18.308947010704287,-3.0433755004495158,3.1848759289182142,max_holding
APPROACH_D,TJX,2022-12-01,76.71643829345703,7.821009595164855,600.0,1.6,2022-12-12,75.77359771728516,592.626034807049,1.592626034807049,11,-10.566591227758067,-1.756414765252338,3.192626034807049,max_holding
APPROACH_D,COP,2022-12-01,111.93636322021484,5.3601884386721315,600.0,1.6,2022-12-12,101.67597961425781,545.002410419008,1.5450024104190079,11,-58.142591991410995,-9.66465957304039,3.145002410419008,max_holding
APPROACH_D,XOM,2022-12-02,99.95867156982422,6.00248073105775,600.0,1.6,2022-12-12,96.5284423828125,579.4101154018502,1.5794101154018503,10,-23.76929471355163,-3.9510130840345132,3.1794101154018506,max_holding
APPROACH_D,BAC,2022-12-02,33.52310562133789,17.898103080822327,600.0,1.6,2022-12-12,30.41051483154297,544.2905291958323,1.5442905291958322,10,-58.853761333363536,-9.782872562061758,3.1442905291958323,max_holding
APPROACH_D,WFC,2022-12-02,42.69910430908203,14.051817004329548,600.0,1.6,2022-12-12,39.83638000488281,559.7735219435459,1.559773521943546,10,-43.386251578397605,-7.211810435238963,3.159773521943546,max_holding
APPROACH_D,ADI,2022-12-02,160.64389038085938,3.7349693074383468,600.0,1.6,2022-12-12,164.10198974609375,612.9158949912224,1.6129158949912226,10,9.70297909623116,1.6128622167937434,3.2129158949912227,max_holding
APPROACH_D,EOG,2022-12-02,122.9400634765625,4.880426957924786,600.0,1.6,2022-12-12,109.7499008178711,535.6263745811095,1.5356263745811094,10,-67.50925179347155,-11.22161765184035,3.1356263745811095,max_holding
APPROACH_D,OXY,2022-12-02,65.14724731445312,9.209905632757074,600.0,1.6,2022-12-12,61.279991149902344,564.3829356667893,1.5643829356667893,10,-38.781447268877514,-6.4463841869809695,3.164382935666789,max_holding
APPROACH_D,IBM,2022-12-05,132.85043334960938,4.516357115832955,600.0,1.6,2022-12-13,135.6982879638672,612.861928451961,1.6128619284519612,8,9.649066523509077,1.603900685423716,3.2128619284519613,
APPROACH_D,CSCO,2022-12-05,45.18870544433594,13.277654097417953,600.0,1.6,2022-12-13,45.47267532348633,603.7704538294445,1.6037704538294446,8,0.5666833756149572,0.0941960398296139,3.2037704538294447,
APPROACH_D,FCX,2022-12-12,37.26439666748047,16.101159649891827,600.0,1.6,2022-12-13,37.62860870361328,605.8642361401866,1.6058642361401865,1,2.658371904046362,0.44188362766728095,3.2058642361401866,
APPROACH_D,SLB,2022-12-08,46.67066955566406,12.856040114967294,600.0,1.6,2022-12-13,47.72712707519531,613.5818602508526,1.6135818602508527,5,10.368278390601745,1.7234505303526837,3.213581860250853,
APPROACH_D,HAL,2022-12-08,32.78015899658203,18.303755026403675,600.0,1.6,2022-12-13,34.782508850097656,636.6505211959053,1.6366505211959053,5,33.413870674709415,5.554167332897177,3.236650521195905,
APPROACH_D,PEP,2022-12-14,167.7001190185547,3.577814992090821,600.0,1.6,2022-12-19,165.85263061523438,593.3900282928867,1.5933900282928866,5,-9.80336173540627,-1.6295481608055633,3.1933900282928867,
APPROACH_D,SCHW,2022-12-08,77.0402603149414,7.788135677984389,600.0,1.6,2022-12-19,75.12984466552734,585.1214237210187,1.5851214237210187,11,-18.06369770270237,-3.002609325582176,3.185121423721019,
APPROACH_D,GE,2022-12-08,51.322357177734375,11.6908114317926,600.0,1.6,2022-12-19,47.950416564941406,560.5792781366342,1.5605792781366343,11,-42.58130114150242,-7.078008833361439,3.1605792781366344,max_holding
APPROACH_D,BMY,2022-12-08,69.9420394897461,8.578531658173386,600.0,1.6,2022-12-19,64.05809783935547,549.5244202772791,1.549524420277279,11,-53.625104142998225,-8.913747364195183,3.149524420277279,max_holding
APPROACH_D,WMT,2022-12-14,47.230045318603516,12.703777774349605,600.0,1.6,2022-12-20,46.38637161254883,589.2821567242192,1.5892821567242192,6,-13.90712543250504,-2.3116897327967156,3.1892821567242193,
APPROACH_D,JPM,2022-12-14,123.9040756225586,4.84245572218095,600.0,1.6,2022-12-20,121.37788391113281,587.7670284916801,1.58776702849168,6,-15.420738536811655,-2.563287655720022,3.18776702849168,
APPROACH_D,XOM,2022-12-15,95.9370346069336,6.254101999903138,600.0,1.6,2022-12-20,97.0743637084961,607.11297220863,1.60711297220863,5,3.9058592364214064,0.6492452188200476,3.20711297220863,
APPROACH_D,LLY,2022-12-19,349.89532470703125,1.7147985629770344,600.0,1.6,2022-12-21,359.8998718261719,617.1557830231384,1.6171557830231384,2,13.938627240115238,2.3169260704978787,3.2171557830231388,
APPROACH_D,PG,2022-12-19,139.42977905273438,4.303241417122746,600.0,1.6,2022-12-21,140.76473999023438,605.744659196491,1.6057446591964912,2,2.538914537294545,0.4220270175024177,3.2057446591964913,
APPROACH_D,KO,2022-12-15,58.07038116455078,10.33228967965293,600.0,1.6,2022-12-21,58.70527648925781,606.5599224111303,1.6065599224111304,6,3.3533624887190854,0.5574073285769756,3.2065599224111305,
APPROACH_D,IBM,2022-12-15,128.29920959472656,4.676568171349526,600.0,1.6,2022-12-21,128.10092163085938,599.072692819417,1.599072692819417,6,-4.12637987340247,-0.6859009098075914,3.199072692819417,
APPROACH_D,CSCO,2022-12-15,44.10776138305664,13.603048107322023,600.0,1.6,2022-12-21,43.658897399902344,593.894081643508,1.593894081643508,6,-9.299812438135518,-1.5458464824028455,3.193894081643508,
APPROACH_D,CAT,2022-12-15,219.15516662597656,2.737786241763564,600.0,1.6,2022-12-21,229.6730194091797,628.7956326427482,1.6287956326427482,6,25.56683701010536,4.249806683860599,3.2287956326427483,
APPROACH_D,ABT,2022-12-15,102.3702621459961,5.861077107962326,600.0,1.6,2022-12-21,102.0118179321289,597.8991308236215,1.5978991308236214,6,-5.298768307202181,-0.8807793063833412,3.1978991308236218,
