strategy,ticker,entry_date,entry_price,entry_shares,entry_value,entry_commission,exit_date,exit_price,exit_value,exit_commission,holding_days,pnl_usd,pnl_pct,total_commissions
APPROACH_A,ADI,2022-02-14,143.96197509765625,5.557022953160527,800.0,1.8,2022-02-16,157.38772583007812,874.6072049834802,1.87460720498348,2,70.93259777849676,8.846669715452327,3.67460720498348
APPROACH_A,NVDA,2022-02-14,114.2699966430664,7.000962838030693,800.0,1.8,2022-02-28,123.33999633789062,863.4987308044141,1.8634987308044142,14,59.835232073609745,7.462613129659484,3.663498730804414
APPROACH_A,AMD,2022-02-14,114.2699966430664,7.000962838030693,800.0,1.8,2022-02-28,123.33999633789062,863.4987308044141,1.8634987308044142,14,59.835232073609745,7.462613129659484,3.663498730804414
APPROACH_A,INTC,2022-02-14,47.51123809814453,16.838121506062006,799.9999999999999,1.8,2022-03-03,50.093170166015625,843.4748858792113,1.8434748858792114,17,39.83141099333227,4.967748939053664,3.643474885879211
APPROACH_A,CSCO,2022-02-14,47.51123809814453,16.838121506062006,799.9999999999999,1.8,2022-03-03,50.093170166015625,843.4748858792113,1.8434748858792114,17,39.83141099333227,4.967748939053664,3.643474885879211
APPROACH_A,PFE,2022-02-14,41.5759391784668,19.241898458768663,799.9999999999999,1.8,2022-03-14,43.621341705322266,839.3574277290617,1.8393574277290616,28,35.71807030133277,4.454735632493487,3.6393574277290615
APPROACH_A,MRK,2022-02-16,68.86165618896484,11.617495777398988,800.0,1.8,2022-03-14,69.97801971435547,812.9693485422678,1.8129693485422678,26,9.356379193725502,1.1669218251091922,3.6129693485422676
APPROACH_A,ORCL,2022-02-14,75.0527572631836,10.659168685764357,799.9999999999999,1.8,2022-03-15,76.62130737304688,816.7194402131069,1.8167194402131068,29,13.102720772893917,1.6341632293457122,3.6167194402131067
APPROACH_A,SCHW,2022-02-14,83.47659301757812,9.583524807146114,800.0,1.8,2022-03-16,84.61827087402344,810.9412980590131,1.8109412980590132,30,7.330356760954146,0.9142375606079006,3.6109412980590134
APPROACH_A,GOOGL,2022-03-14,125.0882568359375,6.395484438233552,800.0,1.8,2022-03-18,135.1930694580078,864.6251718757167,1.8646251718757165,4,60.96054670384103,7.602961674213151,3.6646251718757163
APPROACH_A,GOOG,2022-03-15,128.7792205810547,6.212182341144653,800.0,1.8,2022-03-18,135.8717041015625,844.0598008809582,1.844059800880958,3,40.41574108007728,5.040626226001158,3.6440598008809584
APPROACH_A,AMAT,2022-02-14,127.42201232910156,6.278350069796302,800.0,1.8,2022-03-18,130.8270721435547,821.3781575237324,1.8213781575237324,32,17.75677936620866,2.2146145380654354,3.6213781575237327
APPROACH_A,AAPL,2022-03-14,147.8563995361328,5.410655220266593,800.0,1.8,2022-03-22,165.72247314453125,896.6671644349482,1.8966671644349482,8,92.9704972705133,11.595222907272799,3.696667164434948
APPROACH_A,IBM,2022-02-14,113.09895324707031,7.073451849305449,800.0,1.8,2022-03-22,112.15174865722656,793.2999939422991,1.793299993942299,36,-10.293306051643185,-1.2837747632381125,3.593299993942299
APPROACH_A,ISRG,2022-03-23,275.20001220703125,2.9069766152414447,800.0,1.8,2022-03-28,294.95001220703125,857.4127881510185,1.8574127881510185,5,53.75537536286754,6.704337161744518,3.6574127881510186
APPROACH_A,BSX,2022-03-23,42.29999923706055,18.912529891941258,800.0,1.8,2022-03-28,44.27000045776367,837.2577069737087,1.8372577069737086,5,33.62044926673502,4.193121634663885,3.637257706973709
APPROACH_A,CPT,2022-03-22,142.35198974609375,5.6198722717323495,800.0,1.8,2022-03-28,147.74256896972656,830.2943667074705,1.8302943667074705,6,26.66407234076314,3.325526607728005,3.6302943667074707
APPROACH_A,GILD,2022-03-16,50.85758590698242,15.730200042589225,800.0,1.8,2022-03-29,53.10349655151367,835.3286237162571,1.8353286237162572,13,31.693295092540893,3.9527681582116356,3.635328623716257
APPROACH_A,CVS,2022-03-31,88.72786712646484,9.016333040664112,800.0,1.8,2022-04-08,93.46189880371094,842.6836062271045,1.8426836062271046,8,39.040922620877495,4.869159718243639,3.642683606227105
APPROACH_A,TJX,2022-03-21,57.85504150390625,13.827662710188976,800.0,1.8,2022-04-12,59.6004638671875,824.1351117262741,1.824135111726274,22,20.51097661454787,2.558116315109488,3.6241351117262743
APPROACH_A,GS,2022-04-04,299.7939453125,2.668499522784204,800.0,1.8,2022-04-19,306.8638610839844,818.8660668623306,1.8188660668623307,15,15.247200795468302,1.901621451168409,3.6188660668623305
APPROACH_A,MS,2022-02-28,80.24015808105469,9.970070088743832,800.0,1.8,2022-04-20,80.12519836425781,798.853843566153,1.7988538435661532,51,-4.74501027741303,-0.5917947464970105,3.598853843566153
APPROACH_A,QCOM,2022-02-14,151.7740478515625,5.270993370239509,800.0,1.8,2022-05-04,137.56610107421875,725.1100067319053,1.7251100067319052,79,-78.4151032748266,-9.77988317221584,3.5251100067319054
APPROACH_A,HD,2022-03-25,284.3224792480469,2.8137064720164773,800.0,1.8,2022-05-04,288.55963134765625,811.9221022855892,1.8119221022855891,40,8.3101801833036,1.036440531716588,3.611922102285589
APPROACH_A,NVDA,2022-04-05,106.81999969482422,7.489234247196526,800.0,1.8,2022-05-17,102.47000122070312,767.4218424523597,1.7674218424523596,42,-36.14557939009262,-4.508054301583017,3.56742184245236
APPROACH_A,C,2022-03-03,50.35889434814453,15.88597228663095,800.0,1.8,2022-05-17,45.07640838623047,716.0825744045162,1.716082574404516,75,-87.43350816988823,-10.904653051869323,3.516082574404516
APPROACH_A,JPM,2022-02-28,128.43194580078125,6.228979830617295,800.0,1.8,2022-05-24,115.29586029052734,718.1755883033643,1.7181755883033643,85,-85.34258728493899,-10.643874692559116,3.5181755883033645
APPROACH_A,WFC,2022-03-31,44.20552062988281,18.097287139724404,800.0000000000001,1.8,2022-05-26,41.824012756347656,756.9011681871199,1.7569011681871198,56,-46.65573298106733,-5.818874155782904,3.55690116818712
APPROACH_A,PNC,2022-02-14,176.33236694335938,4.536886868064172,800.0,1.8,2022-05-26,150.30242919921875,681.9051172720805,1.6819051172720805,101,-121.57678784519157,-15.162981771662706,3.4819051172720803
APPROACH_A,QCOM,2022-05-24,118.62712097167969,6.743820413470096,800.0,1.8,2022-05-27,128.99188232421875,869.8980891899988,1.8698980891899988,3,66.22819110080889,8.259939024795322,3.669898089189999
