Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
1,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,8957.75,8932.75,1/4/2019 4:15:00 PM,1/4/2019 4:30:00 PM,FVG Long,Stop loss,($505.68),($505.68),$5.68,$500.00,$220.00,$725.68,2,
2,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9006.00,9081.00,1/4/2019 5:00:00 PM,1/4/2019 6:45:00 PM,FVG Long,Profit target,$1494.32,$988.64,$5.68,$20.00,$1500.00,$5.68,8,
3,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9127.00,9155.00,1/7/2019 5:15:00 PM,1/7/2019 11:00:00 PM,FVG Long,Exit on session close,$554.32,$1542.96,$5.68,$285.00,$1175.00,$620.68,23,
4,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9189.50,9214.50,1/10/2019 4:15:00 PM,1/10/2019 4:30:00 PM,FVG Short,Stop loss,($505.68),$1037.28,$5.68,$500.00,$60.00,$565.68,2,
5,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9230.75,9277.75,1/10/2019 5:00:00 PM,1/10/2019 11:00:00 PM,FVG Long,Exit on session close,$934.32,$1971.60,$5.68,$325.00,$1220.00,$285.68,24,
6,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9294.75,9328.50,1/15/2019 4:15:00 PM,1/15/2019 11:00:00 PM,FVG Long,Exit on session close,$669.32,$2640.92,$5.68,$315.00,$885.00,$215.68,27,
7,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9372.50,9347.50,1/16/2019 4:15:00 PM,1/16/2019 4:45:00 PM,FVG Long,Stop loss,($505.68),$2135.24,$5.68,$500.00,$195.00,$700.68,3,
8,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9338.75,9380.75,1/17/2019 4:15:00 PM,1/17/2019 11:00:00 PM,FVG Long,Exit on session close,$834.32,$2969.56,$5.68,$345.00,$1425.00,$590.68,27,
9,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9436.00,9455.50,1/18/2019 5:00:00 PM,1/18/2019 11:00:00 PM,FVG Long,Exit on session close,$384.32,$3353.88,$5.68,$320.00,$845.00,$460.68,24,
10,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9407.00,9411.50,1/21/2019 4:45:00 PM,1/21/2019 7:00:00 PM,FVG Long,Exit on session close,$84.32,$3438.20,$5.68,$130.00,$195.00,$110.68,10,
11,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9320.75,9245.75,1/23/2019 5:00:00 PM,1/23/2019 6:30:00 PM,FVG Short,Profit target,$1494.32,$4932.52,$5.68,$40.00,$1500.00,$5.68,7,
12,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9431.50,9445.25,1/25/2019 4:30:00 PM,1/25/2019 11:00:00 PM,FVG Long,Exit on session close,$269.32,$5201.84,$5.68,$265.00,$580.00,$310.68,26,
13,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9322.75,9347.75,1/28/2019 4:15:00 PM,1/28/2019 9:00:00 PM,FVG Short,Stop loss,($505.68),$4696.16,$5.68,$500.00,$490.00,$995.68,20,
14,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9331.25,9331.25,1/29/2019 4:00:00 PM,1/29/2019 11:00:00 PM,FVG Short,Exit on session close,($5.68),$4690.48,$5.68,$460.00,$1290.00,$1295.68,28,
15,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9525.75,9582.50,1/31/2019 4:15:00 PM,1/31/2019 11:00:00 PM,FVG Long,Exit on session close,$1129.32,$5819.80,$5.68,$100.00,$1345.00,$215.68,27,
16,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9654.75,9662.50,2/5/2019 4:15:00 PM,2/5/2019 11:00:00 PM,FVG Long,Exit on session close,$149.32,$5969.12,$5.68,$460.00,$580.00,$430.68,27,
17,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9668.50,9643.50,2/6/2019 5:15:00 PM,2/6/2019 6:15:00 PM,FVG Long,Stop loss,($505.68),$5463.44,$5.68,$500.00,$120.00,$625.68,5,
18,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9567.50,9592.50,2/7/2019 4:00:00 PM,2/7/2019 4:30:00 PM,FVG Short,Stop loss,($505.68),$4957.76,$5.68,$500.00,$100.00,$605.68,3,
19,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9632.75,9670.50,2/12/2019 4:15:00 PM,2/12/2019 11:00:00 PM,FVG Long,Exit on session close,$749.32,$5707.08,$5.68,$5.00,$915.00,$165.68,27,
20,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9709.25,9684.25,2/15/2019 5:00:00 PM,2/15/2019 5:30:00 PM,FVG Long,Stop loss,($505.68),$5201.40,$5.68,$500.00,$150.00,$655.68,3,
21,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9717.25,9718.50,2/19/2019 4:15:00 PM,2/19/2019 11:00:00 PM,FVG Long,Exit on session close,$19.32,$5220.72,$5.68,$130.00,$550.00,$530.68,27,
22,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9673.50,9698.50,2/21/2019 4:15:00 PM,2/21/2019 6:00:00 PM,FVG Short,Stop loss,($505.68),$4715.04,$5.68,$500.00,$370.00,$875.68,8,
23,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9764.50,9761.25,2/26/2019 4:15:00 PM,2/26/2019 11:00:00 PM,FVG Long,Exit on session close,($70.68),$4644.36,$5.68,$240.00,$730.00,$800.68,27,
24,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9709.00,9734.00,2/27/2019 4:45:00 PM,2/27/2019 5:15:00 PM,FVG Short,Stop loss,($505.68),$4138.68,$5.68,$500.00,$155.00,$660.68,3,
25,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9761.25,9736.25,2/28/2019 4:15:00 PM,2/28/2019 4:15:00 PM,FVG Long,Stop loss,($505.68),$3633.00,$5.68,$500.00,$0.00,$505.68,1,
26,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9744.75,9769.75,2/28/2019 4:45:00 PM,2/28/2019 6:00:00 PM,FVG Short,Stop loss,($505.68),$3127.32,$5.68,$500.00,$85.00,$590.68,6,
27,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9787.50,9812.50,3/5/2019 4:15:00 PM,3/5/2019 5:00:00 PM,FVG Short,Stop loss,($505.68),$2621.64,$5.68,$500.00,$60.00,$565.68,4,
28,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9775.25,9760.00,3/6/2019 5:00:00 PM,3/6/2019 11:00:00 PM,FVG Short,Exit on session close,$299.32,$2920.96,$5.68,$455.00,$365.00,$65.68,24,
29,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9716.25,9677.00,3/7/2019 4:00:00 PM,3/7/2019 11:00:00 PM,FVG Short,Exit on session close,$779.32,$3700.28,$5.68,$270.00,$1275.00,$495.68,28,
30,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9768.25,9821.25,3/11/2019 4:15:00 PM,3/11/2019 10:00:00 PM,FVG Long,Exit on session close,$1054.32,$4754.60,$5.68,$75.00,$1130.00,$75.68,23,
31,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9850.75,9860.50,3/12/2019 4:00:00 PM,3/12/2019 10:00:00 PM,FVG Long,Exit on session close,$189.32,$4943.92,$5.68,$290.00,$415.00,$225.68,24,
32,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9923.75,9921.25,3/13/2019 4:30:00 PM,3/13/2019 10:00:00 PM,FVG Long,Exit on session close,($55.68),$4888.24,$5.68,$420.00,$430.00,$485.68,22,
33,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9955.00,9967.00,3/15/2019 4:45:00 PM,3/15/2019 10:00:00 PM,FVG Long,Exit on session close,$234.32,$5122.56,$5.68,$180.00,$540.00,$305.68,21,
34,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10016.50,9991.50,3/19/2019 5:00:00 PM,3/19/2019 8:30:00 PM,FVG Long,Stop loss,($505.68),$4616.88,$5.68,$500.00,$515.00,$1020.68,15,
35,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9980.25,10005.25,3/20/2019 5:15:00 PM,3/20/2019 7:15:00 PM,FVG Short,Stop loss,($505.68),$4111.20,$5.68,$500.00,$195.00,$700.68,9,
36,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10097.25,10151.00,3/21/2019 4:30:00 PM,3/21/2019 10:00:00 PM,FVG Long,Exit on session close,$1069.32,$5180.52,$5.68,$250.00,$1295.00,$225.68,22,
37,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10064.75,9989.75,3/22/2019 4:30:00 PM,3/22/2019 8:45:00 PM,FVG Short,Profit target,$1494.32,$6674.84,$5.68,$115.00,$1500.00,$5.68,18,
38,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9978.50,9903.50,3/27/2019 4:15:00 PM,3/27/2019 4:45:00 PM,FVG Short,Profit target,$1494.32,$8169.16,$5.68,$145.00,$1500.00,$5.68,3,
39,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9898.50,9923.50,3/27/2019 5:00:00 PM,3/27/2019 5:15:00 PM,FVG Short,Stop loss,($505.68),$7663.48,$5.68,$500.00,$5.00,$510.68,2,
40,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9951.50,9976.50,3/28/2019 4:30:00 PM,3/28/2019 9:45:00 PM,FVG Short,Stop loss,($505.68),$7157.80,$5.68,$500.00,$580.00,$1085.68,21,
41,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10016.00,10033.75,3/29/2019 5:00:00 PM,3/29/2019 10:00:00 PM,FVG Long,Exit on session close,$349.32,$7507.12,$5.68,$460.00,$390.00,$40.68,20,
42,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10130.25,10136.75,4/2/2019 5:00:00 PM,4/2/2019 11:00:00 PM,FVG Long,Exit on session close,$124.32,$7631.44,$5.68,$355.00,$465.00,$340.68,24,
43,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10207.75,10182.75,4/3/2019 5:00:00 PM,4/3/2019 8:15:00 PM,FVG Long,Stop loss,($505.68),$7125.76,$5.68,$500.00,$590.00,$1095.68,14,
44,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10212.00,10187.00,4/4/2019 4:15:00 PM,4/4/2019 4:30:00 PM,FVG Long,Stop loss,($505.68),$6620.08,$5.68,$500.00,$70.00,$575.68,2,
45,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10175.75,10183.75,4/4/2019 4:45:00 PM,4/4/2019 11:00:00 PM,FVG Short,Exit on session close,($165.68),$6454.40,$5.68,$390.00,$655.00,$820.68,25,
46,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10197.00,10222.00,4/8/2019 4:15:00 PM,4/8/2019 5:45:00 PM,FVG Short,Stop loss,($505.68),$5948.72,$5.68,$500.00,$160.00,$665.68,7,
47,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10240.00,10265.25,4/10/2019 5:15:00 PM,4/10/2019 11:00:00 PM,FVG Long,Exit on session close,$499.32,$6448.04,$5.68,$320.00,$540.00,$40.68,23,
48,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10254.75,10272.25,4/15/2019 4:30:00 PM,4/15/2019 11:00:00 PM,FVG Short,Exit on session close,($355.68),$6092.36,$5.68,$495.00,$700.00,$1055.68,26,
49,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10309.00,10284.00,4/16/2019 4:45:00 PM,4/16/2019 9:45:00 PM,FVG Long,Stop loss,($505.68),$5586.68,$5.68,$500.00,$35.00,$540.68,21,
50,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10331.50,10306.50,4/17/2019 5:00:00 PM,4/17/2019 5:45:00 PM,FVG Long,Stop loss,($505.68),$5081.00,$5.68,$500.00,$60.00,$565.68,4,
51,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10308.25,10333.25,4/18/2019 4:30:00 PM,4/18/2019 8:30:00 PM,FVG Short,Stop loss,($505.68),$4575.32,$5.68,$500.00,$445.00,$950.68,17,
52,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10317.75,10360.50,4/22/2019 4:15:00 PM,4/22/2019 11:00:00 PM,FVG Long,Exit on session close,$849.32,$5424.64,$5.68,$50.00,$1000.00,$150.68,27,
53,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10398.50,10453.25,4/23/2019 4:15:00 PM,4/23/2019 11:00:00 PM,FVG Long,Exit on session close,$1089.32,$6513.96,$5.68,$25.00,$1325.00,$235.68,27,
54,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10454.75,10429.75,4/24/2019 4:45:00 PM,4/24/2019 7:00:00 PM,FVG Long,Stop loss,($505.68),$6008.28,$5.68,$500.00,$240.00,$745.68,10,
55,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10436.50,10461.50,4/25/2019 4:45:00 PM,4/25/2019 5:30:00 PM,FVG Short,Stop loss,($505.68),$5502.60,$5.68,$500.00,$245.00,$750.68,4,
56,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10405.50,10430.50,4/26/2019 4:00:00 PM,4/26/2019 5:15:00 PM,FVG Short,Stop loss,($505.68),$4996.92,$5.68,$500.00,$580.00,$1085.68,6,
57,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10474.50,10449.50,4/29/2019 5:15:00 PM,4/29/2019 10:15:00 PM,FVG Long,Stop loss,($505.68),$4491.24,$5.68,$500.00,$285.00,$790.68,21,
58,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10454.50,10493.50,5/3/2019 5:15:00 PM,5/3/2019 11:00:00 PM,FVG Long,Exit on session close,$774.32,$5265.56,$5.68,$200.00,$780.00,$5.68,23,
59,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10310.00,10235.00,5/7/2019 4:30:00 PM,5/7/2019 7:45:00 PM,FVG Short,Profit target,$1494.32,$6759.88,$5.68,$440.00,$1500.00,$5.68,14,
60,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10146.50,10171.50,5/9/2019 4:15:00 PM,5/9/2019 6:30:00 PM,FVG Short,Stop loss,($505.68),$6254.20,$5.68,$500.00,$890.00,$1395.68,10,
61,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10142.00,10067.00,5/10/2019 4:30:00 PM,5/10/2019 4:45:00 PM,FVG Short,Profit target,$1494.32,$7748.52,$5.68,$60.00,$1500.00,$5.68,2,
62,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10084.50,10109.50,5/10/2019 5:00:00 PM,5/10/2019 6:30:00 PM,FVG Short,Stop loss,($505.68),$7242.84,$5.68,$500.00,$555.00,$1060.68,7,
63,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9997.50,9935.25,5/13/2019 4:30:00 PM,5/13/2019 11:00:00 PM,FVG Short,Exit on session close,$1239.32,$8482.16,$5.68,$410.00,$1430.00,$190.68,26,
64,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10029.00,10104.00,5/15/2019 4:15:00 PM,5/15/2019 4:45:00 PM,FVG Long,Profit target,$1494.32,$9976.48,$5.68,$40.00,$1500.00,$5.68,3,
65,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10099.50,10148.00,5/15/2019 5:00:00 PM,5/15/2019 11:00:00 PM,FVG Long,Exit on session close,$964.32,$10940.80,$5.68,$260.00,$1200.00,$235.68,24,
66,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10200.75,10223.25,5/16/2019 4:15:00 PM,5/16/2019 11:00:00 PM,FVG Long,Exit on session close,$444.32,$11385.12,$5.68,$120.00,$1225.00,$780.68,27,
67,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10166.50,10141.50,5/17/2019 4:15:00 PM,5/17/2019 9:15:00 PM,FVG Long,Stop loss,($505.68),$10879.44,$5.68,$500.00,$1490.00,$1995.68,21,
68,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10070.50,10045.50,5/22/2019 4:15:00 PM,5/22/2019 5:15:00 PM,FVG Long,Stop loss,($505.68),$10373.76,$5.68,$500.00,$470.00,$975.68,5,
69,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9943.25,9937.50,5/23/2019 4:15:00 PM,5/23/2019 11:00:00 PM,FVG Short,Exit on session close,$109.32,$10483.08,$5.68,$450.00,$1085.00,$975.68,27,
70,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9960.00,9933.50,5/24/2019 5:00:00 PM,5/24/2019 11:00:00 PM,FVG Short,Exit on session close,$524.32,$11007.40,$5.68,$200.00,$770.00,$245.68,24,
71,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9979.25,9954.25,5/28/2019 4:15:00 PM,5/28/2019 4:30:00 PM,FVG Long,Stop loss,($505.68),$10501.72,$5.68,$500.00,$100.00,$605.68,2,
72,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9883.50,9858.50,5/30/2019 4:15:00 PM,5/30/2019 5:15:00 PM,FVG Long,Stop loss,($505.68),$9996.04,$5.68,$500.00,$175.00,$680.68,5,
73,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9771.75,9796.75,5/31/2019 4:15:00 PM,5/31/2019 5:00:00 PM,FVG Short,Stop loss,($505.68),$9490.36,$5.68,$500.00,$130.00,$635.68,4,
74,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,9673.25,9698.25,6/3/2019 4:15:00 PM,6/3/2019 4:30:00 PM,FVG Short,Stop loss,($505.68),$8984.68,$5.68,$500.00,$475.00,$980.68,2,
75,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9703.50,9778.50,6/4/2019 5:00:00 PM,6/4/2019 8:00:00 PM,FVG Long,Profit target,$1494.32,$10479.00,$5.68,$260.00,$1500.00,$5.68,13,
76,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,9993.25,10068.25,6/7/2019 4:15:00 PM,6/7/2019 5:15:00 PM,FVG Long,Profit target,$1494.32,$11973.32,$5.68,$5.00,$1500.00,$5.68,5,
77,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10131.50,10140.25,6/10/2019 4:00:00 PM,6/10/2019 11:00:00 PM,FVG Long,Exit on session close,$169.32,$12142.64,$5.68,$345.00,$1360.00,$1190.68,28,
78,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10094.50,10098.00,6/12/2019 4:45:00 PM,6/12/2019 11:00:00 PM,FVG Short,Exit on session close,($75.68),$12066.96,$5.68,$485.00,$250.00,$325.68,25,
79,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10152.50,10127.50,6/13/2019 4:15:00 PM,6/13/2019 4:15:00 PM,FVG Long,Stop loss,($505.68),$11561.28,$5.68,$500.00,$0.00,$505.68,1,
80,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10160.50,10164.25,6/17/2019 4:15:00 PM,6/17/2019 11:00:00 PM,FVG Long,Exit on session close,$69.32,$11630.60,$5.68,$360.00,$245.00,$175.68,27,
81,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10288.75,10263.75,6/18/2019 4:15:00 PM,6/18/2019 7:15:00 PM,FVG Long,Stop loss,($505.68),$11124.92,$5.68,$500.00,$565.00,$1070.68,13,
82,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10369.00,10344.00,6/21/2019 5:15:00 PM,6/21/2019 10:45:00 PM,FVG Long,Stop loss,($505.68),$10619.24,$5.68,$500.00,$595.00,$1100.68,22,
83,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10321.25,10246.25,6/25/2019 4:15:00 PM,6/25/2019 7:15:00 PM,FVG Short,Profit target,$1494.32,$12113.56,$5.68,$105.00,$1500.00,$5.68,13,
84,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10266.75,10291.75,6/28/2019 4:15:00 PM,6/28/2019 6:15:00 PM,FVG Short,Stop loss,($505.68),$11607.88,$5.68,$500.00,$140.00,$645.68,9,
85,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10463.00,10483.50,7/3/2019 5:00:00 PM,7/3/2019 7:15:00 PM,FVG Long,Exit on session close,$404.32,$12012.20,$5.68,$245.00,$500.00,$95.68,10,
86,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10374.75,10399.75,7/8/2019 4:15:00 PM,7/8/2019 5:15:00 PM,FVG Short,Stop loss,($505.68),$11506.52,$5.68,$500.00,$25.00,$530.68,5,
87,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10408.25,10442.00,7/9/2019 4:45:00 PM,7/9/2019 11:00:00 PM,FVG Long,Exit on session close,$669.32,$12175.84,$5.68,$40.00,$915.00,$245.68,25,
88,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10539.75,10514.75,7/10/2019 4:15:00 PM,7/10/2019 4:30:00 PM,FVG Long,Stop loss,($505.68),$11670.16,$5.68,$500.00,$90.00,$595.68,2,
89,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10532.50,10553.75,7/12/2019 4:15:00 PM,7/12/2019 11:00:00 PM,FVG Long,Exit on session close,$419.32,$12089.48,$5.68,$335.00,$605.00,$185.68,27,
90,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10536.50,10465.50,7/17/2019 4:45:00 PM,7/17/2019 11:00:00 PM,FVG Short,Exit on session close,$1414.32,$13503.80,$5.68,$155.00,$1465.00,$50.68,25,
91,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10509.50,10484.50,7/22/2019 4:15:00 PM,7/22/2019 5:00:00 PM,FVG Long,Stop loss,($505.68),$12998.12,$5.68,$500.00,$110.00,$615.68,4,
92,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10533.75,10508.75,7/23/2019 5:15:00 PM,7/23/2019 6:15:00 PM,FVG Long,Stop loss,($505.68),$12492.44,$5.68,$500.00,$100.00,$605.68,5,
93,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10564.50,10639.50,7/24/2019 4:15:00 PM,7/24/2019 10:15:00 PM,FVG Long,Profit target,$1494.32,$13986.76,$5.68,$105.00,$1500.00,$5.68,25,
94,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10557.75,10582.75,7/25/2019 4:15:00 PM,7/25/2019 10:15:00 PM,FVG Short,Stop loss,($505.68),$13481.08,$5.68,$500.00,$605.00,$1110.68,25,
95,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10621.25,10596.25,7/26/2019 4:15:00 PM,7/26/2019 4:45:00 PM,FVG Long,Stop loss,($505.68),$12975.40,$5.68,$500.00,$90.00,$595.68,3,
96,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10565.25,10590.25,7/29/2019 4:15:00 PM,7/29/2019 7:15:00 PM,FVG Short,Stop loss,($505.68),$12469.72,$5.68,$500.00,$365.00,$870.68,13,
97,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10575.00,10500.00,7/31/2019 4:15:00 PM,7/31/2019 8:45:00 PM,FVG Short,Profit target,$1494.32,$13964.04,$5.68,$265.00,$1500.00,$5.68,19,
98,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10563.50,10538.50,8/1/2019 4:45:00 PM,8/1/2019 7:30:00 PM,FVG Long,Stop loss,($505.68),$13458.36,$5.68,$500.00,$925.00,$1430.68,12,
99,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10296.75,10303.25,8/2/2019 4:45:00 PM,8/2/2019 11:00:00 PM,FVG Short,Exit on session close,($135.68),$13322.68,$5.68,$475.00,$1025.00,$1160.68,25,
100,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10109.25,10034.25,8/5/2019 4:15:00 PM,8/5/2019 7:00:00 PM,FVG Short,Profit target,$1494.32,$14817.00,$5.68,$100.00,$1500.00,$5.68,12,
101,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10066.75,10141.75,8/7/2019 4:45:00 PM,8/7/2019 7:45:00 PM,FVG Long,Profit target,$1494.32,$16311.32,$5.68,$470.00,$1500.00,$5.68,13,
102,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10246.25,10321.25,8/8/2019 5:00:00 PM,8/8/2019 9:45:00 PM,FVG Long,Profit target,$1494.32,$17805.64,$5.68,$130.00,$1500.00,$5.68,20,
103,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10224.00,10299.00,8/13/2019 4:00:00 PM,8/13/2019 4:00:00 PM,FVG Long,Profit target,$1494.32,$19299.96,$5.68,$0.00,$1500.00,$5.68,1,
104,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10357.50,10332.50,8/13/2019 4:15:00 PM,8/13/2019 4:15:00 PM,FVG Long,Stop loss,($505.68),$18794.28,$5.68,$500.00,$0.00,$505.68,1,
105,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10336.00,10311.00,8/13/2019 4:30:00 PM,8/13/2019 5:30:00 PM,FVG Long,Stop loss,($505.68),$18288.60,$5.68,$500.00,$975.00,$1480.68,5,
106,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10352.50,10327.50,8/21/2019 4:15:00 PM,8/21/2019 8:00:00 PM,FVG Long,Stop loss,($505.68),$17782.92,$5.68,$500.00,$95.00,$600.68,16,
107,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10305.25,10330.25,8/22/2019 4:45:00 PM,8/22/2019 9:00:00 PM,FVG Short,Stop loss,($505.68),$17277.24,$5.68,$500.00,$1120.00,$1625.68,18,
108,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10142.50,10167.50,8/26/2019 4:15:00 PM,8/26/2019 6:30:00 PM,FVG Short,Stop loss,($505.68),$16771.56,$5.68,$500.00,$735.00,$1240.68,10,
109,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10311.00,10286.00,8/29/2019 4:15:00 PM,8/29/2019 4:45:00 PM,FVG Long,Stop loss,($505.68),$16265.88,$5.68,$500.00,$35.00,$540.68,3,
110,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10242.25,10267.25,9/2/2019 4:15:00 PM,9/2/2019 4:30:00 PM,FVG Short,Stop loss,($505.68),$15760.20,$5.68,$500.00,$10.00,$515.68,2,
111,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,10222.50,10212.25,9/3/2019 4:45:00 PM,9/3/2019 11:00:00 PM,FVG Short,Exit on session close,$199.32,$15959.52,$5.68,$435.00,$795.00,$595.68,25,
112,NQ DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,10438.75,10445.50,9/5/2019 4:15:00 PM,9/5/2019 11:00:00 PM,FVG Long,Exit on session close,$129.32,$16088.84,$5.68,$95.00,$865.00,$735.68,27,
