Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
1,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,12874,12883,1/9/2019 11:30:00 AM,1/9/2019 6:30:00 PM,FVG Short,Exit on session close,($230.52),($230.52),$5.52,$1700.00,$1425.00,$1655.52,29,
2,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,12905,12868,1/11/2019 11:15:00 AM,1/11/2019 6:30:00 PM,FVG Short,Exit on session close,$919.48,$688.96,$5.52,$125.00,$2425.00,$1505.52,30,
3,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,12792,12847,1/14/2019 11:45:00 AM,1/14/2019 6:30:00 PM,FVG Short,Exit on session close,($1380.52),($691.56),$5.52,$1900.00,$675.00,$2055.52,28,
4,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,12875,12890,1/15/2019 10:45:00 AM,1/15/2019 6:30:00 PM,FVG Short,Exit on session close,($380.52),($1072.08),$5.52,$600.00,$2050.00,$2430.52,32,
5,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,12862,12902,1/16/2019 12:15:00 PM,1/16/2019 6:30:00 PM,FVG Short,Exit on session close,($1005.52),($2077.60),$5.52,$1625.00,$375.00,$1380.52,26,
6,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,12850,12893,1/17/2019 10:30:00 AM,1/17/2019 6:30:00 PM,FVG Long,Exit on session close,$1069.48,($1008.12),$5.52,$750.00,$1550.00,$480.52,33,
7,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13081,13048,1/22/2019 11:45:00 AM,1/22/2019 6:30:00 PM,FVG Short,Exit on session close,$819.48,($188.64),$5.52,$150.00,$1625.00,$805.52,28,
8,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13050,13012,1/23/2019 10:45:00 AM,1/23/2019 6:30:00 PM,FVG Long,Exit on session close,($955.52),($1144.16),$5.52,$1425.00,$1725.00,$2680.52,32,
9,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13248,13191,1/28/2019 11:15:00 AM,1/28/2019 6:30:00 PM,FVG Long,Exit on session close,($1430.52),($2574.68),$5.52,$2200.00,$300.00,$1730.52,30,
10,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13201,13211,1/29/2019 10:30:00 AM,1/29/2019 6:30:00 PM,FVG Long,Exit on session close,$244.48,($2330.20),$5.52,$625.00,$1500.00,$1255.52,33,
11,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13217,13171,1/31/2019 10:30:00 AM,1/31/2019 6:30:00 PM,FVG Short,Exit on session close,$1144.48,($1185.72),$5.52,$50.00,$4775.00,$3630.52,33,
12,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13161,13161,2/1/2019 11:15:00 AM,2/1/2019 6:30:00 PM,FVG Short,Exit on session close,($5.52),($1191.24),$5.52,$500.00,$1725.00,$1730.52,30,
13,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13254,13340,2/5/2019 10:30:00 AM,2/5/2019 6:30:00 PM,FVG Long,Exit on session close,$2144.48,$953.24,$5.52,$200.00,$2925.00,$780.52,33,
14,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13294,13284,2/6/2019 12:15:00 PM,2/6/2019 6:30:00 PM,FVG Short,Exit on session close,$244.48,$1197.72,$5.52,$750.00,$425.00,$180.52,26,
15,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13188,13018,2/7/2019 11:45:00 AM,2/7/2019 6:30:00 PM,FVG Short,Exit on session close,$4244.48,$5442.20,$5.52,$500.00,$5175.00,$930.52,28,
16,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,12998,12908,2/8/2019 11:00:00 AM,2/8/2019 6:30:00 PM,FVG Short,Exit on session close,$2244.48,$7686.68,$5.52,$525.00,$3875.00,$1630.52,31,
17,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,12996,12999,2/11/2019 10:30:00 AM,2/11/2019 6:30:00 PM,FVG Long,Exit on session close,$69.48,$7756.16,$5.52,$1125.00,$700.00,$630.52,33,
18,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13160,13167,2/13/2019 10:30:00 AM,2/13/2019 6:30:00 PM,FVG Short,Exit on session close,($180.52),$7575.64,$5.52,$975.00,$1400.00,$1580.52,33,
19,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13171,13116,2/14/2019 11:15:00 AM,2/14/2019 6:30:00 PM,FVG Short,Exit on session close,$1369.48,$8945.12,$5.52,$700.00,$2825.00,$1455.52,30,
20,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13160,13288,2/15/2019 12:30:00 PM,2/15/2019 6:30:00 PM,FVG Long,Exit on session close,$3194.48,$12139.60,$5.52,$325.00,$3700.00,$505.52,25,
21,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13313,13389,2/20/2019 11:15:00 AM,2/20/2019 6:30:00 PM,FVG Short,Exit on session close,($1905.52),$10234.08,$5.52,$2725.00,$375.00,$2280.52,30,
22,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13498,13482,2/25/2019 10:30:00 AM,2/25/2019 6:30:00 PM,FVG Long,Exit on session close,($405.52),$9828.56,$5.52,$900.00,$775.00,$1180.52,33,
23,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13470,13524,2/26/2019 11:30:00 AM,2/26/2019 6:30:00 PM,FVG Long,Exit on session close,$1344.48,$11173.04,$5.52,$750.00,$1800.00,$455.52,29,
24,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13632,13609,3/1/2019 10:30:00 AM,3/1/2019 6:30:00 PM,FVG Long,Exit on session close,($580.52),$10592.52,$5.52,$1600.00,$750.00,$1330.52,33,
25,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13590,13526,3/4/2019 11:00:00 AM,3/4/2019 6:30:00 PM,FVG Short,Exit on session close,$1594.48,$12187.00,$5.52,$900.00,$2000.00,$405.52,31,
26,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13562,13609,3/5/2019 12:00:00 PM,3/5/2019 6:30:00 PM,FVG Short,Exit on session close,($1180.52),$11006.48,$5.52,$1350.00,$725.00,$1905.52,27,
27,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13569,13561,3/6/2019 11:30:00 AM,3/6/2019 6:30:00 PM,FVG Short,Exit on session close,$194.48,$11200.96,$5.52,$1775.00,$575.00,$380.52,29,
28,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13534,13510,3/12/2019 11:00:00 AM,3/12/2019 6:30:00 PM,FVG Short,Exit on session close,$594.48,$11795.44,$5.52,$400.00,$1300.00,$705.52,31,
29,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13613,13586,3/14/2019 10:30:00 AM,3/14/2019 6:30:00 PM,FVG Long,Exit on session close,($680.52),$11114.92,$5.52,$2225.00,$150.00,$830.52,33,
30,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13630,13673,3/15/2019 12:00:00 PM,3/15/2019 6:30:00 PM,FVG Long,Exit on session close,$1069.48,$12184.40,$5.52,$750.00,$1875.00,$805.52,27,
31,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13649,13651,3/18/2019 12:00:00 PM,3/18/2019 6:30:00 PM,FVG Short,Exit on session close,($55.52),$12128.88,$5.52,$325.00,$775.00,$830.52,27,
32,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13709,13749,3/19/2019 11:00:00 AM,3/19/2019 6:30:00 PM,FVG Long,Exit on session close,$994.48,$13123.36,$5.52,$200.00,$2500.00,$1505.52,31,
33,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13669,13602,3/20/2019 10:45:00 AM,3/20/2019 6:30:00 PM,FVG Short,Exit on session close,$1669.48,$14792.84,$5.52,$50.00,$2400.00,$730.52,32,
34,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13465,13335,3/22/2019 10:30:00 AM,3/22/2019 6:30:00 PM,FVG Short,Exit on session close,$3244.48,$18037.32,$5.52,$900.00,$3875.00,$630.52,33,
35,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13332,13325,3/25/2019 12:30:00 PM,3/25/2019 6:30:00 PM,FVG Short,Exit on session close,$169.48,$18206.80,$5.52,$625.00,$875.00,$705.52,25,
36,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13368,13437,3/27/2019 11:15:00 AM,3/27/2019 6:30:00 PM,FVG Short,Exit on session close,($1730.52),$16476.28,$5.52,$3075.00,$400.00,$2130.52,30,
37,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13488,13517,3/29/2019 12:30:00 PM,3/29/2019 6:30:00 PM,FVG Long,Exit on session close,$719.48,$17195.76,$5.52,$900.00,$1175.00,$455.52,25,
38,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13651,13679,4/1/2019 10:30:00 AM,4/1/2019 6:30:00 PM,FVG Long,Exit on session close,$694.48,$17890.24,$5.52,$950.00,$1075.00,$380.52,33,
39,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13675,13743,4/2/2019 10:30:00 AM,4/2/2019 6:30:00 PM,FVG Long,Exit on session close,$1694.48,$19584.72,$5.52,$425.00,$2225.00,$530.52,33,
40,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13883,13953,4/3/2019 12:30:00 PM,4/3/2019 6:30:00 PM,FVG Short,Exit on session close,($1755.52),$17829.20,$5.52,$2100.00,$400.00,$2155.52,25,
41,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13972,13847,4/9/2019 11:15:00 AM,4/9/2019 3:45:00 PM,FVG Long,Stop loss,($3130.52),$14698.68,$5.52,$3125.00,$275.00,$3405.52,19,
42,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13913,13922,4/11/2019 12:15:00 PM,4/11/2019 6:30:00 PM,FVG Long,Exit on session close,$219.48,$14918.16,$5.52,$100.00,$1200.00,$980.52,26,
43,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13945,13994,4/12/2019 10:45:00 AM,4/12/2019 6:30:00 PM,FVG Long,Exit on session close,$1219.48,$16137.64,$5.52,$0.00,$2075.00,$855.52,32,
44,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14099,14096,4/16/2019 10:45:00 AM,4/16/2019 6:30:00 PM,FVG Long,Exit on session close,($80.52),$16057.12,$5.52,$675.00,$325.00,$405.52,32,
45,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14121,14150,4/17/2019 12:30:00 PM,4/17/2019 6:30:00 PM,FVG Long,Exit on session close,$719.48,$16776.60,$5.52,$150.00,$1725.00,$1005.52,25,
46,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14142,14234,4/18/2019 11:00:00 AM,4/18/2019 6:30:00 PM,FVG Long,Exit on session close,$2294.48,$19071.08,$5.52,$125.00,$2475.00,$180.52,31,
47,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14250,14300,4/24/2019 11:15:00 AM,4/24/2019 6:30:00 PM,FVG Long,Exit on session close,$1244.48,$20315.56,$5.52,$75.00,$2450.00,$1205.52,30,
48,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14287,14307,4/26/2019 12:30:00 PM,4/26/2019 6:30:00 PM,FVG Long,Exit on session close,$494.48,$20810.04,$5.52,$325.00,$775.00,$280.52,25,
49,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14354,14321,4/29/2019 10:30:00 AM,4/29/2019 6:30:00 PM,FVG Long,Exit on session close,($830.52),$19979.52,$5.52,$2525.00,$100.00,$930.52,33,
50,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14325,14306,5/2/2019 10:30:00 AM,5/2/2019 6:30:00 PM,FVG Long,Exit on session close,($480.52),$19499.00,$5.52,$950.00,$1625.00,$2105.52,33,
51,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14373,14413,5/3/2019 10:45:00 AM,5/3/2019 6:30:00 PM,FVG Long,Exit on session close,$994.48,$20493.48,$5.52,$600.00,$1650.00,$655.52,32,
52,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14131,14256,5/6/2019 11:15:00 AM,5/6/2019 5:30:00 PM,FVG Short,Stop loss,($3130.52),$17362.96,$5.52,$3125.00,$275.00,$3405.52,26,
53,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14222,14083,5/7/2019 11:30:00 AM,5/7/2019 6:30:00 PM,FVG Short,Exit on session close,$3469.48,$20832.44,$5.52,$350.00,$4650.00,$1180.52,29,
54,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14100,14175,5/8/2019 11:30:00 AM,5/8/2019 6:30:00 PM,FVG Short,Exit on session close,($1880.52),$18951.92,$5.52,$2300.00,$1425.00,$3305.52,29,
55,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14057,14091,5/10/2019 12:15:00 PM,5/10/2019 6:30:00 PM,FVG Short,Exit on session close,($855.52),$18096.40,$5.52,$1450.00,$1900.00,$2755.52,26,
56,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13921,13833,5/13/2019 10:30:00 AM,5/13/2019 6:30:00 PM,FVG Short,Exit on session close,$2194.48,$20290.88,$5.52,$1050.00,$2650.00,$455.52,33,
57,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13880,13975,5/14/2019 10:45:00 AM,5/14/2019 6:30:00 PM,FVG Short,Exit on session close,($2380.52),$17910.36,$5.52,$2700.00,$225.00,$2605.52,32,
58,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13936,14071,5/15/2019 10:45:00 AM,5/15/2019 6:30:00 PM,FVG Long,Exit on session close,$3369.48,$21279.84,$5.52,$2650.00,$4175.00,$805.52,32,
59,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14156,14275,5/16/2019 12:30:00 PM,5/16/2019 6:30:00 PM,FVG Long,Exit on session close,$2969.48,$24249.32,$5.52,$925.00,$3275.00,$305.52,25,
60,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14238,14188,5/17/2019 12:00:00 PM,5/17/2019 6:30:00 PM,FVG Long,Exit on session close,($1255.52),$22993.80,$5.52,$3075.00,$50.00,$1305.52,27,
61,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14112,14017,5/20/2019 11:15:00 AM,5/20/2019 6:30:00 PM,FVG Short,Exit on session close,$2369.48,$25363.28,$5.52,$800.00,$3900.00,$1530.52,30,
62,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14153,14028,5/22/2019 12:00:00 PM,5/22/2019 2:30:00 PM,FVG Long,Stop loss,($3130.52),$22232.76,$5.52,$3125.00,$650.00,$3780.52,11,
63,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13940,13909,5/23/2019 11:00:00 AM,5/23/2019 6:30:00 PM,FVG Short,Exit on session close,$769.48,$23002.24,$5.52,$800.00,$1300.00,$530.52,31,
64,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13984,14015,5/28/2019 10:45:00 AM,5/28/2019 6:30:00 PM,FVG Short,Exit on session close,($780.52),$22221.72,$5.52,$1875.00,$775.00,$1555.52,32,
65,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13863,13800,5/29/2019 10:30:00 AM,5/29/2019 6:30:00 PM,FVG Short,Exit on session close,$1569.48,$23791.20,$5.52,$100.00,$2200.00,$630.52,33,
66,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13646,13679,5/31/2019 12:00:00 PM,5/31/2019 6:30:00 PM,FVG Short,Exit on session close,($830.52),$22960.68,$5.52,$1575.00,$475.00,$1305.52,27,
67,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13777,13928,6/4/2019 10:30:00 AM,6/4/2019 6:30:00 PM,FVG Long,Exit on session close,$3769.48,$26730.16,$5.52,$250.00,$4450.00,$680.52,33,
68,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14007,13944,6/5/2019 12:00:00 PM,6/5/2019 6:30:00 PM,FVG Long,Exit on session close,($1580.52),$25149.64,$5.52,$2850.00,$450.00,$2030.52,27,
69,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14004,13879,6/6/2019 10:30:00 AM,6/6/2019 3:00:00 PM,FVG Long,Stop loss,($3130.52),$22019.12,$5.52,$3125.00,$1050.00,$4180.52,19,
70,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14035,14081,6/10/2019 12:00:00 PM,6/10/2019 6:30:00 PM,FVG Short,Exit on session close,($1155.52),$20863.60,$5.52,$1575.00,$400.00,$1555.52,27,
71,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14161,14098,6/11/2019 10:30:00 AM,6/11/2019 6:30:00 PM,FVG Long,Exit on session close,($1580.52),$19283.08,$5.52,$1675.00,$800.00,$2380.52,33,
72,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14145,14129,6/13/2019 11:15:00 AM,6/13/2019 6:30:00 PM,FVG Long,Exit on session close,($405.52),$18877.56,$5.52,$850.00,$700.00,$1105.52,30,
73,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14060,14070,6/14/2019 11:00:00 AM,6/14/2019 6:30:00 PM,FVG Short,Exit on session close,($255.52),$18622.04,$5.52,$725.00,$1075.00,$1330.52,31,
74,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14065,14063,6/17/2019 10:30:00 AM,6/17/2019 6:30:00 PM,FVG Short,Exit on session close,$44.48,$18666.52,$5.52,$700.00,$975.00,$930.52,33,
75,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14118,14291,6/18/2019 10:45:00 AM,6/18/2019 6:30:00 PM,FVG Long,Exit on session close,$4319.48,$22986.00,$5.52,$125.00,$5275.00,$955.52,32,
76,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14329,14287,6/21/2019 12:15:00 PM,6/21/2019 6:30:00 PM,FVG Short,Exit on session close,$1044.48,$24030.48,$5.52,$250.00,$1325.00,$280.52,26,
77,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14247,14227,6/24/2019 10:30:00 AM,6/24/2019 6:30:00 PM,FVG Short,Exit on session close,$494.48,$24524.96,$5.52,$475.00,$800.00,$305.52,33,
78,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14248,14190,6/25/2019 11:00:00 AM,6/25/2019 6:30:00 PM,FVG Long,Exit on session close,($1455.52),$23069.44,$5.52,$1750.00,$50.00,$1505.52,31,
79,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14180,14216,6/26/2019 10:30:00 AM,6/26/2019 6:30:00 PM,FVG Long,Exit on session close,$894.48,$23963.92,$5.52,$50.00,$2625.00,$1730.52,33,
80,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14279,14245,6/27/2019 11:15:00 AM,6/27/2019 6:30:00 PM,FVG Short,Exit on session close,$844.48,$24808.40,$5.52,$175.00,$2650.00,$1805.52,30,
81,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14307,14368,6/28/2019 11:00:00 AM,6/28/2019 6:30:00 PM,FVG Long,Exit on session close,$1519.48,$26327.88,$5.52,$675.00,$1750.00,$230.52,31,
82,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14534,14491,7/1/2019 10:30:00 AM,7/1/2019 6:30:00 PM,FVG Short,Exit on session close,$1069.48,$27397.36,$5.52,$175.00,$1150.00,$80.52,33,
83,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14586,14601,7/3/2019 11:15:00 AM,7/3/2019 6:30:00 PM,FVG Long,Exit on session close,$369.48,$27766.84,$5.52,$625.00,$525.00,$155.52,30,
84,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14580,14547,7/5/2019 12:00:00 PM,7/5/2019 6:30:00 PM,FVG Long,Exit on session close,($830.52),$26936.32,$5.52,$2250.00,$0.00,$830.52,27,
85,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14514,14512,7/8/2019 11:15:00 AM,7/8/2019 6:30:00 PM,FVG Short,Exit on session close,$44.48,$26980.80,$5.52,$600.00,$900.00,$855.52,30,
86,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14363,14418,7/9/2019 10:30:00 AM,7/9/2019 6:30:00 PM,FVG Short,Exit on session close,($1380.52),$25600.28,$5.52,$1475.00,$700.00,$2080.52,33,
87,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14364,14352,7/10/2019 11:15:00 AM,7/10/2019 6:30:00 PM,FVG Short,Exit on session close,$294.48,$25894.76,$5.52,$1450.00,$950.00,$655.52,30,
88,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14300,14362,7/15/2019 10:45:00 AM,7/15/2019 6:30:00 PM,FVG Short,Exit on session close,($1555.52),$24339.24,$5.52,$1900.00,$775.00,$2330.52,32,
89,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14344,14390,7/16/2019 12:00:00 PM,7/16/2019 6:30:00 PM,FVG Short,Exit on session close,($1155.52),$23183.72,$5.52,$2300.00,$25.00,$1180.52,27,
90,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14408,14308,7/17/2019 12:30:00 PM,7/17/2019 6:30:00 PM,FVG Long,Exit on session close,($2505.52),$20678.20,$5.52,$2900.00,$75.00,$2580.52,25,
91,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14295,14249,7/19/2019 11:15:00 AM,7/19/2019 6:30:00 PM,FVG Short,Exit on session close,$1144.48,$21822.68,$5.52,$0.00,$2825.00,$1680.52,30,
92,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14248,14274,7/22/2019 12:15:00 PM,7/22/2019 6:30:00 PM,FVG Short,Exit on session close,($655.52),$21167.16,$5.52,$1825.00,$250.00,$905.52,26,
93,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14414,14469,7/23/2019 11:15:00 AM,7/23/2019 6:30:00 PM,FVG Long,Exit on session close,$1369.48,$22536.64,$5.52,$400.00,$2300.00,$930.52,30,
94,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14368,14390,7/29/2019 12:00:00 PM,7/29/2019 6:30:00 PM,FVG Short,Exit on session close,($555.52),$21981.12,$5.52,$2000.00,$50.00,$605.52,27,
95,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14266,14096,7/30/2019 11:00:00 AM,7/30/2019 6:30:00 PM,FVG Short,Exit on session close,$4244.48,$26225.60,$5.52,$50.00,$4575.00,$330.52,31,
96,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,14200,14221,8/1/2019 11:45:00 AM,8/1/2019 6:30:00 PM,FVG Long,Exit on session close,$519.48,$26745.08,$5.52,$1850.00,$1050.00,$530.52,28,
97,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13900,13888,8/2/2019 11:30:00 AM,8/2/2019 6:30:00 PM,FVG Short,Exit on session close,$294.48,$27039.56,$5.52,$1775.00,$2300.00,$2005.52,29,
98,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13633,13619,8/5/2019 10:45:00 AM,8/5/2019 6:30:00 PM,FVG Short,Exit on session close,$344.48,$27384.04,$5.52,$2050.00,$800.00,$455.52,32,
99,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13692,13567,8/6/2019 11:00:00 AM,8/6/2019 5:15:00 PM,FVG Long,Stop loss,($3130.52),$24253.52,$5.52,$3125.00,$775.00,$3905.52,26,
100,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13678,13553,8/7/2019 10:30:00 AM,8/7/2019 3:45:00 PM,FVG Long,Stop loss,($3130.52),$21123.00,$5.52,$3125.00,$1025.00,$4155.52,22,
101,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13679,13804,8/8/2019 10:45:00 AM,8/8/2019 5:45:00 PM,FVG Short,Stop loss,($3130.52),$17992.48,$5.52,$3125.00,$100.00,$3230.52,29,
102,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13714,13666,8/9/2019 12:30:00 PM,8/9/2019 6:30:00 PM,FVG Short,Exit on session close,$1194.48,$19186.96,$5.52,$375.00,$1750.00,$555.52,25,
103,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13717,13674,8/12/2019 10:30:00 AM,8/12/2019 6:30:00 PM,FVG Short,Exit on session close,$1069.48,$20256.44,$5.52,$25.00,$2425.00,$1355.52,33,
104,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13558,13683,8/13/2019 11:45:00 AM,8/13/2019 4:00:00 PM,FVG Short,Stop loss,($3130.52),$17125.92,$5.52,$3125.00,$1175.00,$4305.52,18,
105,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13658,13454,8/14/2019 11:15:00 AM,8/14/2019 6:30:00 PM,FVG Short,Exit on session close,$5094.48,$22220.40,$5.52,$200.00,$5650.00,$555.52,30,
106,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13403,13415,8/15/2019 11:45:00 AM,8/15/2019 6:30:00 PM,FVG Short,Exit on session close,($305.52),$21914.88,$5.52,$2450.00,$4100.00,$4405.52,28,
107,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13452,13532,8/16/2019 12:00:00 PM,8/16/2019 6:30:00 PM,FVG Short,Exit on session close,($2005.52),$19909.36,$5.52,$2650.00,$725.00,$2730.52,27,
108,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13761,13778,8/21/2019 11:15:00 AM,8/21/2019 6:30:00 PM,FVG Long,Exit on session close,$419.48,$20328.84,$5.52,$600.00,$1000.00,$580.52,30,
109,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13734,13727,8/22/2019 12:00:00 PM,8/22/2019 6:30:00 PM,FVG Short,Exit on session close,$169.48,$20498.32,$5.52,$2400.00,$1200.00,$1030.52,27,
110,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,13609,13734,8/27/2019 11:15:00 AM,8/27/2019 3:00:00 PM,FVG Short,Stop loss,($3130.52),$17367.80,$5.52,$3125.00,$25.00,$3155.52,16,
111,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,13684,13559,8/28/2019 10:45:00 AM,8/28/2019 1:45:00 PM,FVG Long,Stop loss,($3130.52),$14237.28,$5.52,$3125.00,$200.00,$3330.52,13,
112,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14014,13994,9/4/2019 12:30:00 PM,9/4/2019 6:30:00 PM,FVG Short,Exit on session close,$494.48,$14731.76,$5.52,$400.00,$950.00,$455.52,25,
113,FDAX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,14116,14164,9/6/2019 10:30:00 AM,9/6/2019 6:30:00 PM,FVG Short,Exit on session close,($1205.52),$13526.24,$5.52,$1750.00,$150.00,$1355.52,33,
