Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
371,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,46370,46390,4/4/2023 4:15:00 PM,4/5/2023 2:00:00 AM,FVG Short,Exit on session close,($115.92),$123543.68,$15.92,$850.00,$1100.00,$1215.92,36,
372,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,47080,47405,4/28/2023 4:15:00 PM,4/28/2023 11:00:00 PM,FVG Short,Exit on session close,($1640.92),$121902.76,$15.92,$2050.00,$475.00,$2115.92,28,
373,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,46400,46030,5/1/2023 4:15:00 PM,5/2/2023 2:00:00 AM,FVG Short,Exit on session close,$1834.08,$123736.84,$15.92,$750.00,$4000.00,$2165.92,36,
374,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,46010,46510,5/2/2023 3:45:00 PM,5/2/2023 4:30:00 PM,FVG Short,Stop loss,($2515.92),$121220.92,$15.92,$2500.00,$750.00,$3265.92,4,
375,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,47215,47615,5/5/2023 4:15:00 PM,5/6/2023 2:00:00 AM,FVG Long,Exit on session close,$1984.08,$123205.00,$15.92,$325.00,$2925.00,$940.92,29,
376,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,45625,45585,5/9/2023 4:00:00 PM,5/10/2023 2:00:00 AM,FVG Short,Exit on session close,$184.08,$123389.08,$15.92,$500.00,$1675.00,$1490.92,37,
377,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,46130,45630,5/10/2023 3:30:00 PM,5/10/2023 7:30:00 PM,FVG Long,Stop loss,($2515.92),$120873.16,$15.92,$2500.00,$875.00,$3390.92,17,
378,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44685,44750,5/22/2023 3:30:00 PM,5/23/2023 2:00:00 AM,FVG Short,Exit on session close,($340.92),$120532.24,$15.92,$1825.00,$0.00,$340.92,39,
379,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44295,44305,5/24/2023 4:15:00 PM,5/24/2023 11:00:00 PM,FVG Short,Exit on session close,($65.92),$120466.32,$15.92,$375.00,$1950.00,$2015.92,28,
380,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44155,44285,5/25/2023 4:15:00 PM,5/26/2023 1:30:00 AM,FVG Short,Exit on session close,($665.92),$119800.40,$15.92,$1125.00,$1075.00,$1740.92,34,
381,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,44400,44625,5/26/2023 4:15:00 PM,5/26/2023 11:00:00 PM,FVG Long,Exit on session close,$1109.08,$120909.48,$15.92,$75.00,$2150.00,$1040.92,28,
382,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,45930,45430,5/30/2023 3:45:00 PM,5/30/2023 6:30:00 PM,FVG Long,Stop loss,($2515.92),$118393.56,$15.92,$2500.00,$100.00,$2615.92,12,
383,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44690,44590,6/1/2023 4:00:00 PM,6/2/2023 2:00:00 AM,FVG Short,Exit on session close,$484.08,$118877.64,$15.92,$1550.00,$1125.00,$640.92,37,
384,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44220,44330,6/8/2023 3:45:00 PM,6/9/2023 2:00:00 AM,FVG Short,Exit on session close,($565.92),$118311.72,$15.92,$2300.00,$650.00,$1215.92,38,
385,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,43640,43685,6/12/2023 3:45:00 PM,6/13/2023 2:00:00 AM,FVG Short,Exit on session close,($240.92),$118070.80,$15.92,$550.00,$1200.00,$1440.92,37,
386,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,44330,44635,6/19/2023 4:00:00 PM,6/20/2023 2:00:00 AM,FVG Long,Exit on session close,$1509.08,$119579.88,$15.92,$1200.00,$2625.00,$1115.92,37,
387,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,47035,47910,6/21/2023 4:00:00 PM,6/22/2023 2:00:00 AM,FVG Long,Exit on session close,$4359.08,$123938.96,$15.92,$100.00,$8150.00,$3790.92,37,
388,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,48240,47740,6/22/2023 3:45:00 PM,6/22/2023 4:45:00 PM,FVG Long,Stop loss,($2515.92),$121423.04,$15.92,$2500.00,$450.00,$2965.92,5,
389,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,48530,48255,6/29/2023 3:45:00 PM,6/30/2023 2:00:00 AM,FVG Long,Exit on session close,($1390.92),$120032.12,$15.92,$2250.00,$425.00,$1815.92,38,
390,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,47755,48255,6/30/2023 4:15:00 PM,6/30/2023 7:30:00 PM,FVG Short,Stop loss,($2515.92),$117516.20,$15.92,$2500.00,$875.00,$3390.92,14,
391,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,47910,48155,7/5/2023 3:30:00 PM,7/6/2023 2:00:00 AM,FVG Short,Exit on session close,($1240.92),$116275.28,$15.92,$1875.00,$425.00,$1665.92,39,
392,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,48015,47480,7/6/2023 4:15:00 PM,7/7/2023 2:00:00 AM,FVG Short,Exit on session close,$2659.08,$118934.36,$15.92,$575.00,$2950.00,$290.92,36,
393,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,47875,47990,7/10/2023 4:00:00 PM,7/11/2023 2:00:00 AM,FVG Long,Exit on session close,$559.08,$119493.44,$15.92,$825.00,$3950.00,$3390.92,37,
394,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,48285,49110,7/13/2023 4:15:00 PM,7/14/2023 2:00:00 AM,FVG Long,Exit on session close,$4109.08,$123602.52,$15.92,$1275.00,$6425.00,$2315.92,36,
395,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,46565,46585,7/24/2023 4:15:00 PM,7/25/2023 2:00:00 AM,FVG Short,Exit on session close,($115.92),$123486.60,$15.92,$250.00,$1750.00,$1865.92,36,
396,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,46705,46655,7/26/2023 4:15:00 PM,7/27/2023 2:00:00 AM,FVG Long,Exit on session close,($265.92),$123220.68,$15.92,$850.00,$1575.00,$1840.92,35,
397,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,47270,46770,8/9/2023 3:30:00 PM,8/9/2023 7:00:00 PM,FVG Long,Stop loss,($2515.92),$120704.76,$15.92,$2500.00,$100.00,$2615.92,15,
398,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,46930,46635,8/10/2023 4:15:00 PM,8/11/2023 2:00:00 AM,FVG Long,Exit on session close,($1490.92),$119213.84,$15.92,$2100.00,$225.00,$1715.92,36,
399,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,46490,46610,8/14/2023 3:45:00 PM,8/15/2023 2:00:00 AM,FVG Short,Exit on session close,($615.92),$118597.92,$15.92,$2200.00,$375.00,$990.92,38,
400,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,45480,43750,8/17/2023 4:15:00 PM,8/18/2023 2:00:00 AM,FVG Short,Exit on session close,$8634.08,$127232.00,$15.92,$525.00,$12175.00,$3540.92,36,
401,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,43130,43145,8/22/2023 3:30:00 PM,8/23/2023 2:00:00 AM,FVG Short,Exit on session close,($90.92),$127141.08,$15.92,$175.00,$2125.00,$2215.92,39,
402,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,42920,43420,8/23/2023 3:30:00 PM,8/23/2023 6:30:00 PM,FVG Short,Stop loss,($2515.92),$124625.16,$15.92,$2500.00,$50.00,$2565.92,13,
403,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,43150,44875,8/29/2023 4:15:00 PM,8/30/2023 2:00:00 AM,FVG Long,Exit on session close,$8609.08,$133234.24,$15.92,$0.00,$10800.00,$2190.92,36,
404,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,43000,42825,9/1/2023 4:15:00 PM,9/1/2023 11:00:00 PM,FVG Short,Exit on session close,$859.08,$134093.32,$15.92,$125.00,$3125.00,$2265.92,28,
405,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,43370,42870,9/12/2023 4:15:00 PM,9/13/2023 1:15:00 AM,FVG Long,Stop loss,($2515.92),$131577.40,$15.92,$2500.00,$1450.00,$3965.92,33,
406,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,43600,43595,9/14/2023 3:30:00 PM,9/15/2023 2:00:00 AM,FVG Long,Exit on session close,($40.92),$131536.48,$15.92,$50.00,$1650.00,$1690.92,38,
407,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,43390,43600,9/21/2023 4:00:00 PM,9/22/2023 2:00:00 AM,FVG Short,Exit on session close,($1065.92),$130470.56,$15.92,$1775.00,$175.00,$1240.92,34,
408,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,43605,43515,9/22/2023 3:30:00 PM,9/22/2023 11:00:00 PM,FVG Short,Exit on session close,$434.08,$130904.64,$15.92,$625.00,$525.00,$90.92,31,
409,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44570,44820,10/4/2023 3:30:00 PM,10/5/2023 2:00:00 AM,FVG Short,Exit on session close,($1265.92),$129638.72,$15.92,$1625.00,$1325.00,$2590.92,39,
410,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,44905,44405,10/5/2023 3:30:00 PM,10/5/2023 5:45:00 PM,FVG Long,Stop loss,($2515.92),$127122.80,$15.92,$2500.00,$1575.00,$4090.92,10,
411,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44395,44895,10/6/2023 3:30:00 PM,10/6/2023 5:30:00 PM,FVG Short,Stop loss,($2515.92),$124606.88,$15.92,$2500.00,$125.00,$2640.92,9,
412,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,44380,44405,10/10/2023 3:30:00 PM,10/11/2023 2:00:00 AM,FVG Short,Exit on session close,($140.92),$124465.96,$15.92,$1225.00,$550.00,$690.92,39,
413,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,43640,43685,10/12/2023 4:00:00 PM,10/13/2023 2:00:00 AM,FVG Short,Exit on session close,($240.92),$124225.04,$15.92,$500.00,$925.00,$1165.92,37,
414,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,45145,45520,10/16/2023 4:00:00 PM,10/17/2023 2:00:00 AM,FVG Long,Exit on session close,$1859.08,$126084.12,$15.92,$2025.00,$3275.00,$1415.92,37,
415,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,51450,51505,10/25/2023 3:45:00 PM,10/26/2023 2:00:00 AM,FVG Long,Exit on session close,$259.08,$126343.20,$15.92,$925.00,$3900.00,$3640.92,38,
416,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,52040,51930,11/6/2023 3:45:00 PM,11/7/2023 1:00:00 AM,FVG Long,Exit on session close,($565.92),$125777.28,$15.92,$1800.00,$650.00,$1215.92,34,
417,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,54560,54060,11/9/2023 3:30:00 PM,11/9/2023 5:00:00 PM,FVG Long,Stop loss,($2515.92),$123261.36,$15.92,$2500.00,$2125.00,$4640.92,7,
418,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,53585,53310,11/13/2023 4:15:00 PM,11/14/2023 1:00:00 AM,FVG Short,Exit on session close,$1359.08,$124620.44,$15.92,$1450.00,$2375.00,$1015.92,32,
419,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,52730,53230,11/17/2023 4:15:00 PM,11/17/2023 6:15:00 PM,FVG Short,Stop loss,($2515.92),$122104.52,$15.92,$2500.00,$575.00,$3090.92,9,
420,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,54135,53635,11/20/2023 4:15:00 PM,11/20/2023 6:30:00 PM,FVG Long,Stop loss,($2515.92),$119588.60,$15.92,$2500.00,$1100.00,$3615.92,10,
421,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,53570,54070,11/21/2023 3:30:00 PM,11/21/2023 6:30:00 PM,FVG Short,Stop loss,($2515.92),$117072.68,$15.92,$2500.00,$3700.00,$6215.92,13,
422,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,52995,53495,11/22/2023 4:15:00 PM,11/22/2023 7:30:00 PM,FVG Short,Stop loss,($2515.92),$114556.76,$15.92,$2500.00,$700.00,$3215.92,14,
423,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,53825,54345,11/28/2023 3:30:00 PM,11/29/2023 1:00:00 AM,FVG Long,Exit on session close,$2584.08,$117140.84,$15.92,$500.00,$6550.00,$3965.92,35,
424,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,54050,54055,11/30/2023 3:30:00 PM,12/1/2023 1:00:00 AM,FVG Short,Exit on session close,($40.92),$117099.92,$15.92,$500.00,$1475.00,$1515.92,35,
425,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,58470,60450,12/5/2023 4:00:00 PM,12/6/2023 1:00:00 AM,FVG Long,Exit on session close,$9884.08,$126984.00,$15.92,$125.00,$10925.00,$1040.92,33,
426,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,60425,60915,12/8/2023 4:15:00 PM,12/8/2023 11:00:00 PM,FVG Long,Exit on session close,$2434.08,$129418.08,$15.92,$2225.00,$3600.00,$1165.92,28,
427,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,57640,57545,12/12/2023 4:15:00 PM,12/13/2023 1:00:00 AM,FVG Short,Exit on session close,$459.08,$129877.16,$15.92,$425.00,$4300.00,$3840.92,32,
428,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,58195,58335,12/15/2023 4:00:00 PM,12/15/2023 11:00:00 PM,FVG Short,Exit on session close,($715.92),$129161.24,$15.92,$900.00,$2275.00,$2990.92,29,
429,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,59785,59670,12/20/2023 3:30:00 PM,12/21/2023 1:00:00 AM,FVG Long,Exit on session close,($590.92),$128570.32,$15.92,$2350.00,$3425.00,$4015.92,35,
430,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,59395,59895,12/22/2023 3:45:00 PM,12/22/2023 7:30:00 PM,FVG Short,Stop loss,($2515.92),$126054.40,$15.92,$2500.00,$0.00,$2515.92,16,
431,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,58635,58325,12/28/2023 3:45:00 PM,12/29/2023 1:00:00 AM,FVG Short,Exit on session close,$1534.08,$127588.48,$15.92,$275.00,$2900.00,$1365.92,34,
432,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,58850,58350,12/29/2023 4:15:00 PM,12/29/2023 4:45:00 PM,FVG Long,Stop loss,($2515.92),$125072.56,$15.92,$2500.00,$75.00,$2590.92,3,
433,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,63315,62815,1/11/2024 3:30:00 PM,1/11/2024 4:30:00 PM,FVG Long,Stop loss,($2515.92),$122556.64,$15.92,$2500.00,$6650.00,$9165.92,5,
434,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,60680,58635,1/12/2024 4:15:00 PM,1/12/2024 11:00:00 PM,FVG Short,Exit on session close,$10209.08,$132765.72,$15.92,$150.00,$11525.00,$1315.92,28,
435,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,57690,58190,1/15/2024 3:45:00 PM,1/15/2024 7:30:00 PM,FVG Short,Stop loss,($2515.92),$130249.80,$15.92,$2500.00,$1350.00,$3865.92,16,
436,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,58070,58570,1/16/2024 3:30:00 PM,1/16/2024 4:45:00 PM,FVG Short,Stop loss,($2515.92),$127733.88,$15.92,$2500.00,$3825.00,$6340.92,6,
437,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,56095,56595,1/19/2024 4:00:00 PM,1/19/2024 7:45:00 PM,FVG Short,Stop loss,($2515.92),$125217.96,$15.92,$2500.00,$2925.00,$5440.92,16,
438,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,55760,54675,1/22/2024 3:45:00 PM,1/23/2024 1:00:00 AM,FVG Short,Exit on session close,$5409.08,$130627.04,$15.92,$1400.00,$6025.00,$615.92,34,
439,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,53915,54415,1/23/2024 3:30:00 PM,1/23/2024 4:45:00 PM,FVG Short,Stop loss,($2515.92),$128111.12,$15.92,$2500.00,$825.00,$3340.92,6,
440,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,56825,57265,1/26/2024 4:15:00 PM,1/26/2024 11:00:00 PM,FVG Long,Exit on session close,$2184.08,$130295.20,$15.92,$1575.00,$3500.00,$1315.92,28,
441,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,58655,58150,1/30/2024 4:00:00 PM,1/31/2024 12:45:00 AM,FVG Long,Stop loss,($2540.92),$127754.28,$15.92,$2525.00,$1600.00,$4140.92,32,
442,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,60400,60505,2/8/2024 3:30:00 PM,2/9/2024 1:00:00 AM,FVG Long,Exit on session close,$509.08,$128263.36,$15.92,$1800.00,$2075.00,$1565.92,35,
443,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,63370,65170,2/12/2024 3:45:00 PM,2/13/2024 1:00:00 AM,FVG Long,Exit on session close,$8984.08,$137247.44,$15.92,$175.00,$11175.00,$2190.92,34,
444,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,67865,67365,2/15/2024 4:00:00 PM,2/15/2024 4:30:00 PM,FVG Long,Stop loss,($2515.92),$134731.52,$15.92,$2500.00,$950.00,$3465.92,3,
445,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,66435,69530,2/26/2024 4:00:00 PM,2/27/2024 1:00:00 AM,FVG Long,Exit on session close,$15459.08,$150190.60,$15.92,$75.00,$17700.00,$2240.92,33,
446,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,81180,83280,3/4/2024 4:15:00 PM,3/5/2024 1:00:00 AM,FVG Long,Exit on session close,$10484.08,$160674.68,$15.92,$1675.00,$12575.00,$2090.92,32,
447,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,83785,83285,3/5/2024 4:15:00 PM,3/5/2024 4:15:00 PM,FVG Long,Stop loss,($2515.92),$158158.76,$15.92,$2500.00,$0.00,$2515.92,1,
448,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,81540,81040,3/6/2024 3:30:00 PM,3/6/2024 4:00:00 PM,FVG Long,Stop loss,($2515.92),$155642.84,$15.92,$2500.00,$2700.00,$5215.92,3,
449,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,82250,81750,3/7/2024 3:45:00 PM,3/7/2024 4:00:00 PM,FVG Long,Stop loss,($2515.92),$153126.92,$15.92,$2500.00,$3475.00,$5990.92,2,
450,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,83530,83030,3/8/2024 4:15:00 PM,3/8/2024 4:45:00 PM,FVG Long,Stop loss,($2515.92),$150611.00,$15.92,$2500.00,$7525.00,$10040.92,3,
451,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,87120,87055,3/11/2024 3:45:00 PM,3/12/2024 1:00:00 AM,FVG Long,Exit on session close,($340.92),$150270.08,$15.92,$2250.00,$3600.00,$3940.92,34,
452,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,86245,85940,3/14/2024 4:15:00 PM,3/15/2024 1:00:00 AM,FVG Short,Exit on session close,$1509.08,$151779.16,$15.92,$2375.00,$16025.00,$14515.92,32,
453,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,81465,81965,3/18/2024 4:15:00 PM,3/18/2024 5:00:00 PM,FVG Short,Stop loss,($2515.92),$149263.24,$15.92,$2500.00,$2000.00,$4515.92,4,
454,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,76870,77370,3/19/2024 3:45:00 PM,3/19/2024 3:45:00 PM,FVG Short,Stop loss,($2515.92),$146747.32,$15.92,$2500.00,$0.00,$2515.92,1,
455,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,83015,84700,3/25/2024 3:30:00 PM,3/26/2024 12:00:00 AM,FVG Long,Exit on session close,$8409.08,$155156.40,$15.92,$0.00,$13225.00,$4815.92,31,
456,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,83425,83925,3/27/2024 3:30:00 PM,3/27/2024 3:30:00 PM,FVG Short,Stop loss,($2515.92),$152640.48,$15.92,$2500.00,$0.00,$2515.92,1,
457,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,86005,85505,3/28/2024 4:15:00 PM,3/28/2024 4:30:00 PM,FVG Long,Stop loss,($2515.92),$150124.56,$15.92,$2500.00,$25.00,$2540.92,2,
458,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,79270,79770,4/2/2024 3:30:00 PM,4/2/2024 4:30:00 PM,FVG Short,Stop loss,($2515.92),$147608.64,$15.92,$2500.00,$3675.00,$6190.92,5,
459,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,81345,82480,4/4/2024 3:45:00 PM,4/5/2024 2:00:00 AM,FVG Long,Exit on session close,$5659.08,$153267.72,$15.92,$875.00,$10500.00,$4840.92,37,
460,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,81450,81575,4/5/2024 4:15:00 PM,4/5/2024 11:00:00 PM,FVG Long,Exit on session close,$609.08,$153876.80,$15.92,$1350.00,$5775.00,$5165.92,28,
461,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,83985,78985,4/12/2024 3:45:00 PM,4/12/2024 8:45:00 PM,FVG Short,Profit target,$24984.08,$178860.88,$15.92,$900.00,$25000.00,$15.92,21,
462,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,79720,80420,4/22/2024 3:30:00 PM,4/23/2024 2:00:00 AM,FVG Long,Exit on session close,$3484.08,$182344.96,$15.92,$2275.00,$5775.00,$2290.92,39,
463,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,80115,79615,4/23/2024 4:15:00 PM,4/23/2024 10:30:00 PM,FVG Long,Stop loss,($2515.92),$179829.04,$15.92,$2500.00,$3300.00,$5815.92,26,
464,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,79635,77675,4/24/2024 3:30:00 PM,4/25/2024 2:00:00 AM,FVG Short,Exit on session close,$9784.08,$189613.12,$15.92,$1200.00,$13500.00,$3715.92,39,
465,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,76605,77105,4/25/2024 3:30:00 PM,4/25/2024 4:15:00 PM,FVG Short,Stop loss,($2515.92),$187097.20,$15.92,$2500.00,$2150.00,$4665.92,4,
466,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,77330,77830,4/26/2024 3:30:00 PM,4/26/2024 4:00:00 PM,FVG Short,Stop loss,($2515.92),$184581.28,$15.92,$2500.00,$1275.00,$3790.92,3,
467,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,78025,77525,4/26/2024 4:15:00 PM,4/26/2024 4:45:00 PM,FVG Long,Stop loss,($2515.92),$182065.36,$15.92,$2500.00,$1350.00,$3865.92,3,
468,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,75290,75790,4/29/2024 4:15:00 PM,4/29/2024 4:30:00 PM,FVG Short,Stop loss,($2515.92),$179549.44,$15.92,$2500.00,$725.00,$3240.92,2,
469,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,74565,76265,5/3/2024 3:30:00 PM,5/3/2024 11:00:00 PM,FVG Long,Exit on session close,$8484.08,$188033.52,$15.92,$1600.00,$9975.00,$1490.92,31,
470,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,77200,76700,5/6/2024 4:15:00 PM,5/6/2024 5:00:00 PM,FVG Long,Stop loss,($2515.92),$185517.60,$15.92,$2500.00,$1925.00,$4440.92,4,
471,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,74350,74850,5/9/2024 4:15:00 PM,5/9/2024 5:15:00 PM,FVG Short,Stop loss,($2515.92),$183001.68,$15.92,$2500.00,$100.00,$2615.92,5,
472,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,77590,79540,5/15/2024 4:00:00 PM,5/16/2024 2:00:00 AM,FVG Long,Exit on session close,$9734.08,$192735.76,$15.92,$2025.00,$10925.00,$1190.92,37,
473,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,79400,78900,5/16/2024 4:00:00 PM,5/16/2024 5:00:00 PM,FVG Long,Stop loss,($2515.92),$190219.84,$15.92,$2500.00,$1400.00,$3915.92,5,
474,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,82815,83315,5/22/2024 4:15:00 PM,5/22/2024 5:00:00 PM,FVG Short,Stop loss,($2515.92),$187703.92,$15.92,$2500.00,$1075.00,$3590.92,4,
475,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,82545,80785,5/23/2024 3:30:00 PM,5/23/2024 11:00:00 PM,FVG Short,Exit on session close,$8784.08,$196488.00,$15.92,$0.00,$16225.00,$7440.92,31,
476,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,80250,80750,5/24/2024 3:30:00 PM,5/24/2024 4:30:00 PM,FVG Short,Stop loss,($2515.92),$193972.08,$15.92,$2500.00,$1100.00,$3615.92,5,
477,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,81930,82315,5/27/2024 3:30:00 PM,5/28/2024 2:00:00 AM,FVG Long,Exit on session close,$1909.08,$195881.16,$15.92,$525.00,$8500.00,$6590.92,34,
478,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,81085,81265,5/28/2024 3:30:00 PM,5/29/2024 2:00:00 AM,FVG Short,Exit on session close,($915.92),$194965.24,$15.92,$2175.00,$4900.00,$5815.92,37,
479,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,80825,80260,5/31/2024 4:15:00 PM,5/31/2024 11:00:00 PM,FVG Short,Exit on session close,$2809.08,$197774.32,$15.92,$0.00,$7975.00,$5165.92,28,
480,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,82725,82225,6/3/2024 4:15:00 PM,6/3/2024 4:45:00 PM,FVG Long,Stop loss,($2515.92),$195258.40,$15.92,$2500.00,$1400.00,$3915.92,3,
481,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,82235,83440,6/4/2024 3:45:00 PM,6/5/2024 2:00:00 AM,FVG Long,Exit on session close,$6009.08,$201267.48,$15.92,$1225.00,$8825.00,$2815.92,38,
482,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,81790,82290,6/10/2024 3:30:00 PM,6/10/2024 4:45:00 PM,FVG Short,Stop loss,($2515.92),$198751.56,$15.92,$2500.00,$375.00,$2890.92,6,
483,BTC DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,79225,79725,6/11/2024 4:15:00 PM,6/11/2024 8:45:00 PM,FVG Short,Stop loss,($2515.92),$196235.64,$15.92,$2500.00,$3300.00,$5815.92,19,
