Ticker,Trades,Total Profit,Avg Trade,Volatility,Sharpe,Win Rate %,Profit Factor,Max DD %,Avg Corr
NQ,5704,700445.9199999998,122.7990743338008,2046.2692841404169,0.9526482592519147,57.065217391304344,1.2053909200926405,-11.826038422552728,0.3929921443615611
ES,4132,258994.85999999972,62.68026621490797,1254.7047898444837,0.7930298721655085,56.945788964182,1.1716266516377931,-15.424529306211292,0.41628846174294826
FDAX,1115,228117.36,204.5895605381166,2428.762846126033,1.3372069625173155,53.00448430493273,1.297776067925684,-14.267231251160167,0.24128916944308876
ETH,650,76400.0,117.53846153846153,2253.4917560698013,0.8279884882070998,48.92307692307693,1.191071651869451,-30.985915492957744,-0.18068525717031297
RTY,1380,32641.760000000002,23.65344927536232,675.579615863609,0.5557995797563318,54.927536231884055,1.108337818401089,-56.174802165273654,0.3258335718316368
FSTX,1648,11030.0,6.692961165048544,202.29519884250007,0.5252100162135336,52.12378640776699,1.0991638946327429,-36.07266435986159,0.28803924123846486
